Datetime,rsi_5m,macd_pct_5m,ema_cross_5m,atr_pct_5m,ret_1,ret_5,smc_bias_5m,zone_dist_atr,at_zone,dxy_return_1d,vix_level,tnx_level,high,low,close,label,label_bars
2026-04-17 09:00:00,0.6315793142189833,0.0391505743535555,-1.0,0.0984191708267327,0.0006640236325949,0.0019932936614299,1,2.0991370876897744,0,0.0,0.3495999908447265,0.4245999813079834,4822.7001953125,4817.60009765625,4821.0,0,2
2026-04-17 09:05:00,0.5775963314199315,0.0432076502944412,1.0,0.0984204667217515,-0.0006846991294562,-0.0002075463789488,1,1.4046212273455614,0,0.0,0.3495999908447265,0.4245999813079834,4821.0,4816.2998046875,4817.7001953125,0,8
2026-04-17 09:10:00,0.5343630369880404,0.0410951043322424,1.0,0.0964893130249981,-0.0006022093356143,-0.0001038410859131,0,0.809288416438717,0,0.0,0.3495999908447265,0.4245999813079834,4817.7998046875,4814.39990234375,4814.7998046875,0,10
2026-04-17 09:15:00,0.5646138280069983,0.0430709241614111,1.0,0.0950364667016176,0.0005190976334379,0.0004359427787701,1,1.367300950843232,0,0.0,0.3495999908447265,0.4245999813079834,4817.2998046875,4813.60009765625,4817.2998046875,0,6
2026-04-17 09:20:00,0.5522527653890591,0.0428274773766654,1.0,0.0937501818672214,-0.0001660413763104,-0.0002698285753481,1,1.20916579162448,0,0.0,0.3495999908447265,0.4245999813079834,4820.2001953125,4816.5,4816.5,0,8
2026-04-17 09:25:00,0.566316766943715,0.0439550466461193,1.0,0.0929644967770738,0.0002283758005177,-0.0007054764074254,1,1.0308220768059078,0,0.0,0.3495999908447265,0.4245999813079834,4820.2001953125,4816.2001953125,4817.60009765625,0,4
2026-04-17 09:30:00,0.580506869372671,0.0461562732372135,1.0,0.0906030521036441,0.000228323656918,0.0002075463789488,1,1.3094231867762622,0,0.0,0.3495999908447265,0.4245999813079834,4818.89990234375,4816.0,4818.7001953125,0,3
2026-04-17 09:35:00,0.5522051212511866,0.044728686409291,1.0,0.0903874543805846,-0.0003321151585353,0.0004776405560278,1,0.9454864532840664,0,0.0,0.3495999908447265,0.4245999813079834,4820.7001953125,4816.5,4817.10009765625,0,2
2026-04-17 09:40:00,0.5380753164078168,0.0417701053979976,1.0,0.0878005282179645,-0.0001661496416023,-0.0002076067190124,1,0.7842546153918643,0,0.0,0.3495999908447265,0.4245999813079834,4818.2998046875,4815.7001953125,4816.2998046875,0,1
2026-04-17 09:45:00,0.5034079029198655,0.0356725186702748,1.0,0.0885364945970682,-0.0004153427844304,-0.0004569081271323,1,0.3088406661599873,1,0.0,0.3495999908447265,0.4245999813079834,4816.7001953125,4812.0,4814.2998046875,0,5
2026-04-17 09:50:00,0.4999441420779791,0.0301454269706695,1.0,0.0857774174913149,-4.148291165861906e-05,-0.0007267668393087,1,0.270425803891309,1,0.0,0.3495999908447265,0.4245999813079834,4815.2001953125,4812.7998046875,4814.10009765625,0,4
2026-04-17 09:55:00,0.4670220191413873,0.0223309659035601,1.0,0.083392712168393,-0.0003947315813128,-0.0013498220775396,0,0.1951653104187352,1,0.0,0.3495999908447265,0.4245999813079834,4814.5,4812.0,4812.2001953125,0,8
2026-04-17 10:00:00,0.4824723317641265,0.0172676864814085,1.0,0.0829145924200371,0.0001661897255349,-0.0008515171934693,0,0.2720834976753984,1,0.0,0.3495999908447265,0.4245999813079834,4814.5,4810.7998046875,4813.0,0,6
2026-04-17 10:05:00,0.4475352977626734,0.0097960660482023,1.0,0.0816260960095807,-0.0004156276036564,-0.0011009951555234,0,0.785783869458794,0,0.0,0.3495999908447265,0.4245999813079834,4813.7998046875,4810.7001953125,4811.0,0,7
2026-04-17 10:10:00,0.5001605308994891,0.008297558866137,1.0,0.0830239128511732,0.0005610970375293,-0.0001245553335635,0,0.0964845568123864,1,0.0,0.3495999908447265,0.4245999813079834,4814.0,4809.10009765625,4813.7001953125,0,4
2026-04-17 10:15:00,0.492666492271342,0.0063702680779345,1.0,0.0818490831453769,-8.318076768176752e-05,-0.0001662531895867,0,0.1995088263396228,1,0.0,0.3495999908447265,0.4245999813079834,4816.0,4812.7998046875,4813.2998046875,0,3
2026-04-17 10:20:00,0.5197688347395086,0.0071059826693532,1.0,0.0804312695198063,0.0002908995917891,0.0005193779835153,0,0.1586555031246146,1,0.0,0.3495999908447265,0.4245999813079834,4815.7998046875,4812.7998046875,4814.7001953125,0,1
2026-04-17 10:25:00,0.4627385305206901,0.0026339777123647,1.0,0.0812642969967417,-0.0006232859584862,-0.0002700977005059,0,0.610098238803081,0,0.0,0.3495999908447265,0.4245999813079834,4814.89990234375,4810.5,4811.7001953125,0,2
2026-04-17 10:30:00,0.4336954573545465,-0.003723248471984,1.0,0.0806838823656818,-0.0003534085027965,-0.0002078785996459,0,1.0527979404016994,0,0.0,0.3495999908447265,0.4245999813079834,4811.7001953125,4808.2001953125,4810.0,0,2
2026-04-17 10:35:00,0.3916528846974798,-0.0131478358648106,-1.0,0.0806094404286565,-0.0005615287946287,-0.0013305044318041,0,1.7511619528603566,0,0.0,0.3495999908447265,0.4245999813079834,4811.10009765625,4807.2998046875,4807.2998046875,0,1
2026-04-17 10:40:00,0.3813367081510525,-0.0215445264760956,-1.0,0.0821440286873577,-0.000145561538936,-0.0013928852030584,0,1.95651474814637,0,0.0,0.3495999908447265,0.4245999813079834,4808.0,4803.10009765625,4806.60009765625,1,9
2026-04-17 10:45:00,0.4484201764052918,-0.0228829179518199,-1.0,0.0826147676052215,0.0006239470968569,-0.0010598376979906,0,1.1891398015875303,0,0.0,0.3495999908447265,0.4245999813079834,4809.89990234375,4805.60009765625,4809.60009765625,0,1
2026-04-17 10:50:00,0.4205860096322252,-0.0265105872745927,-1.0,0.0861001463797682,-0.0003535628448592,-0.0007901145843636,0,1.5521202909492378,0,0.0,0.3495999908447265,0.4245999813079834,4810.2998046875,4804.0,4807.89990234375,1,9
2026-04-17 10:55:00,0.4446080434476855,-0.0272128285276158,-1.0,0.0849824818394664,0.0002287842594235,-0.0002079218221435,0,1.3029909470595484,0,0.0,0.3495999908447265,0.4245999813079834,4809.2001953125,4805.7998046875,4809.0,1,9
2026-04-17 11:00:00,0.4066514266223511,-0.0312875484195642,-1.0,0.087420670394108,-0.0004783436847333,-0.0001247367122481,0,1.814561648296919,0,0.0,0.3495999908447265,0.4245999813079834,4811.2001953125,4805.5,4806.7001953125,1,5
2026-04-17 11:05:00,0.456609628906193,-0.030281990000719,-1.0,0.0860387497207648,0.0004783436847333,0.0004991685114212,0,0.9855593360245084,0,0.0,0.3495999908447265,0.4245999813079834,4809.0,4805.7001953125,4809.0,1,7
2026-04-17 11:10:00,0.4376282727041939,-0.030992728980036,-1.0,0.0845170656251575,-0.0002287842594235,-0.0003535628448592,0,1.274260266618992,0,0.0,0.3495999908447265,0.4245999813079834,4810.5,4807.39990234375,4807.89990234375,1,5
2026-04-17 11:15:00,0.4289013124687862,-0.0320238778389551,-1.0,0.0823508065013086,-0.000104000917414,-0.000104000917414,0,1.4342126969610602,0,0.0,0.3495999908447265,0.4245999813079834,4808.7998046875,4806.2001953125,4807.39990234375,1,2
2026-04-17 11:20:00,0.5331693740572053,-0.0238095360668026,-1.0,0.0855875789568883,0.0010811217918931,0.0007483366150555,0,0.1159887057224242,1,0.0,0.3495999908447265,0.4245999813079834,4812.89990234375,4806.7001953125,4812.60009765625,1,5
2026-04-17 11:25:00,0.570515346349342,-0.0133111332975702,-1.0,0.0843314482876959,0.0004777574097634,0.0017044377095523,0,0.4487279668811487,1,0.0,0.3495999908447265,0.4245999813079834,4815.39990234375,4812.10009765625,4814.89990234375,1,4
