Datetime,rsi_15m,macd_pct_15m,ema_cross_15m,atr_pct_15m,ret_1,ret_5,smc_bias_15m,zone_dist_atr,at_zone,high,low,close,label,label_bars
2026-04-06 15:30:00,0.5752347325901837,0.1299155623175463,1.0,0.2261362585244672,0.000236585080966,-0.0018799527881743,1,0.5876862694362335,0,6594.9599609375,6587.4501953125,6594.85009765625,0,6
2026-04-06 15:45:00,0.6108743884456386,0.1330815481889311,1.0,0.2200601892015843,0.0011638201574903,0.0003378034193026,1,1.1317672440631463,0,6602.919921875,6593.3798828125,6602.52978515625,0,5
2026-04-06 16:00:00,0.5911920053911697,0.1308011463357208,1.0,0.2125464665852322,-0.0004286533246684,9.855336687536465e-05,1,0.97056035873208,0,6603.66015625,6596.16015625,6599.7001953125,0,4
2026-04-06 16:15:00,0.6005953770610954,0.1297620958887815,1.0,0.2028359752910133,0.0002908681621374,0.0005121088854505,1,1.160108638028536,0,6603.1298828125,6598.02001953125,6601.6201171875,0,3
2026-04-06 16:30:00,0.6244799700398508,0.1333563686575201,1.0,0.1971590723205254,0.0007464603738522,0.0020090804497776,1,1.5710885742480514,0,6608.169921875,6599.89013671875,6606.5498046875,0,2
2026-04-06 16:45:00,0.5960588969993527,0.1303934165623447,1.0,0.1912147369330832,-0.0005526199073511,0.0012198754614605,1,1.3182312599437789,0,6608.02978515625,6600.60009765625,6602.89990234375,0,1
2026-04-06 17:00:00,0.4738817495087389,0.1036337616917585,1.0,0.2037762804362295,-0.0029120046799757,-0.0028559493760056,1,0.190525314365793,1,6603.41015625,6579.72021484375,6583.7001953125,0,10
2026-04-06 17:15:00,0.5475862693128508,0.0981471762532648,1.0,0.2056381047853296,0.0021499604367658,-0.0002773356145713,1,0.8559888964968138,0,6598.6201171875,6583.080078125,6597.8701171875,0,10
2026-04-06 17:30:00,0.5308564571301825,0.0893657876358931,1.0,0.2018984950808233,-0.0004487243667838,-0.0010169281434926,1,0.6499326923195612,0,6602.43994140625,6592.41015625,6594.91015625,0,10
2026-04-06 17:45:00,0.4976118824565587,0.0742304983550216,1.0,0.1947925963586428,-0.0009117628812767,-0.0026751513986216,0,0.0162658680705474,1,6594.81982421875,6588.31982421875,6588.89990234375,0,9
2026-04-06 18:00:00,0.5381411640073339,0.0708465640953547,1.0,0.1970040582851937,0.0011861881879582,-0.0009363433033122,0,0.6178208207605628,0,6601.60009765625,6586.509765625,6596.72021484375,0,8
2026-04-06 18:15:00,0.5831524501343334,0.0790941339024757,1.0,0.1964917410185597,0.0014723336236652,0.0034479950003287,0,1.436387186817878,0,6609.419921875,6596.6298828125,6606.43994140625,0,7
2026-04-06 18:30:00,0.5612743914355461,0.0804212823624591,1.0,0.1903126981441998,-0.0005465651570126,0.0007514694065502,0,1.1965626570379235,0,6608.72998046875,6601.56005859375,6602.830078125,0,6
2026-04-06 18:45:00,0.5810165893754564,0.0855424319434786,1.0,0.1818170317534372,0.0006373962866685,0.0018375900600027,0,1.60213420006253,0,6607.56982421875,6602.75,6607.0400390625,0,5
2026-04-06 19:00:00,0.5674957026170087,0.0861479581373822,1.0,0.1744956009024254,-0.0003133246486957,0.0024360282925837,0,1.4902908364162095,0,6607.7998046875,6602.60986328125,6604.97021484375,0,4
2026-04-06 19:15:00,0.5527700813739287,0.082989968376771,1.0,0.1663045249457454,-0.0003331675659588,0.0009166725386666,0,1.3638446833717597,0,6606.31982421875,6602.419921875,6602.77001953125,0,3
2026-04-06 19:30:00,0.572013092669959,0.0837795329354825,1.0,0.1588081812203752,0.000536000860972,-1.9660224026551987e-05,0,1.5774909347235804,0,6606.31005859375,6602.18017578125,6606.31005859375,0,2
2026-04-06 19:45:00,0.598302906375634,0.0894480949698013,1.0,0.1554994707497208,0.0007565658861672,0.0012834708191533,1,2.0961935037681285,0,6612.490234375,6604.9501953125,6611.31005859375,0,1
2026-04-07 13:30:00,0.4002523512336436,0.0480647370594453,1.0,0.1869699959502833,-0.0056730190377045,-0.0050269445052197,-1,1.2895262224766348,0,6601.93017578125,6572.8798828125,6573.91015625,0,2
2026-04-07 13:45:00,0.3681119043612488,0.0035849035320466,1.0,0.1931703570344932,-0.001394382322891,-0.006108002179415,-1,1.9722209706166327,0,6582.35986328125,6564.60986328125,6564.75,0,1
2026-04-07 14:00:00,0.326773958422697,-0.0477378075920949,1.0,0.204456096021852,-0.002043276111955,-0.0078181107254113,-1,2.867561177887288,0,6565.830078125,6543.16015625,6551.35009765625,0,4
2026-04-07 14:15:00,0.4125546736328948,-0.0675417380017421,1.0,0.2108427338888625,0.0024666276157674,-0.005887483970616,-1,1.6054012411726777,0,6570.080078125,6550.35009765625,6567.52978515625,0,2
2026-04-07 14:30:00,0.4015547918154704,-0.0863458140246343,1.0,0.2113524150619603,-0.0004919315334976,-0.0071359813902809,-1,1.9716587123861855,0,6575.580078125,6561.35986328125,6564.2998046875,0,1
2026-04-07 14:45:00,0.3553691138402688,-0.1180977129131567,-1.0,0.2222130122319129,-0.0022296259388063,-0.0036925882913827,-1,2.883972991367747,0,6573.080078125,6549.68017578125,6549.68017578125,0,1
2026-04-07 15:00:00,0.3365495226503566,-0.1496671451211104,-1.0,0.2230986179749537,-0.0010082057698035,-0.0033064117382952,-1,3.3275606600234418,0,6549.7099609375,6534.5498046875,6543.080078125,1,4
2026-04-07 15:15:00,0.4008050138593992,-0.157173736436705,-1.0,0.2265033166354766,0.0018948877117495,0.0006317520854093,-1,2.435546880067295,0,6560.27001953125,6542.16015625,6555.490234375,1,3
2026-04-07 15:30:00,0.3845794193953227,-0.1677229713380019,-1.0,0.2216514625890024,-0.0007660666757232,-0.0026009422060813,-1,2.836517416214225,0,6560.27978515625,6550.0400390625,6550.47021484375,1,2
