Datetime,rsi_5m,macd_pct_5m,ema_cross_5m,atr_pct_5m,ret_1,ret_5,smc_bias_5m,zone_dist_atr,at_zone,high,low,close,label,label_bars
2026-04-01 18:30:00,0.2107518597293079,-0.1488939569207739,-1.0,0.1076410964099302,-0.0004484662480841,-0.0036855198039464,-1,6.109668226629169,0,23973.95703125,23952.40625,23956.505859375,1,2
2026-04-01 18:35:00,0.289274205781388,-0.1560036457789662,-1.0,0.1127544071239648,0.0008592615166627,-0.0026773562083217,-1,5.065853332472988,0,23983.86328125,23940.6015625,23977.099609375,1,9
2026-04-01 18:40:00,0.338823600482132,-0.1550108405720285,-1.0,0.1159035060024897,0.0006005718846182,-0.0002451739330862,-1,4.407245362235791,0,24014.376953125,23976.537109375,23991.50390625,1,9
2026-04-01 18:45:00,0.3244806797908866,-0.1554145824709281,-1.0,0.1147670264224596,-0.0003535404852481,0.0007808047573441,-1,4.760566958209604,0,23996.849609375,23972.99609375,23983.0234375,1,8
2026-04-01 18:50:00,0.3209158756152934,-0.1546175019111322,-1.0,0.1126770372343183,-8.616491921920044e-05,0.0005716617487294,-1,4.925760114152751,0,23985.365234375,23964.890625,23980.95703125,1,6
2026-04-01 18:55:00,0.3073006812780801,-0.1548445802580174,-1.0,0.1086359133213469,-0.0003227364954607,0.0006973915013528,-1,5.407770322108108,0,23981.314453125,23967.978515625,23973.21875,1,4
2026-04-01 19:00:00,0.3693639033653379,-0.1475698265467508,-1.0,0.1085381701268896,0.0006950329532706,0.0005331629379607,-1,1.892803128526424,0,23997.451171875,23971.482421875,23989.88671875,1,5
2026-04-01 19:05:00,0.4324544376481051,-0.1337802331860795,-1.0,0.1090158358594022,0.0008001473114553,0.0007327383647979,-1,2.616682209529074,0,24016.345703125,23988.41015625,24009.08984375,1,7
2026-04-01 19:10:00,0.4371174628654077,-0.1210462897914733,-1.0,0.1073857652167503,6.149825366463801e-05,0.0011477771037107,-1,2.71350575647164,0,24014.302734375,23993.5859375,24010.56640625,1,6
2026-04-01 19:15:00,0.4899158308644904,-0.1038829380265202,-1.0,0.1074523423550343,0.0007191511789361,0.001953093201866,-1,3.339325921404509,0,24028.36328125,24002.095703125,24027.83984375,0,9
2026-04-01 19:20:00,0.5086816666470685,-0.087128145206262,-1.0,0.1044894835151198,0.000271783170719,0.0025476128680459,-1,3.1730108077582315,0,24036.134765625,24020.1875,24034.37109375,0,7
2026-04-01 19:25:00,0.5559904112509525,-0.0671515117928833,-1.0,0.1047466638312051,0.0007305386973239,0.0025831186120992,-1,2.465729601595862,0,24060.607421875,24034.646484375,24051.935546875,0,2
2026-04-01 19:30:00,0.511718843664232,-0.0556791495717212,-1.0,0.106542321721116,-0.0006094629234869,0.0011735083771569,-1,2.99786292521877,0,24058.2265625,24027.205078125,24037.28125,0,4
2026-04-01 19:35:00,0.5350875021265434,-0.0431581184904848,-1.0,0.1069444679481717,0.000357291210026,0.0014693013335183,-1,2.6514923549863063,0,24049.923828125,24022.83203125,24045.87109375,0,3
2026-04-01 19:40:00,0.5434395781573007,-0.0318564602263612,-1.0,0.1057170678907721,0.000126784130451,0.0008769342850332,-1,2.562016581332036,0,24067.3203125,24045.69140625,24048.919921875,0,2
2026-04-01 19:45:00,0.550646134014141,-0.0218025045701886,-1.0,0.1031920537278822,0.0001050862560969,0.000710237370411,-1,2.522600694429152,0,24059.572265625,24042.61328125,24051.447265625,0,1
2026-04-01 19:50:00,0.4746992320202605,-0.0215905224322092,-1.0,0.1077728555542921,-0.0009894988734764,-0.0010098002003893,-1,3.336358767673681,0,24049.052734375,24011.5625,24027.66015625,0,2
2026-04-01 19:55:00,0.4557191322441732,-0.0233823947475017,-1.0,0.1069249961979838,-0.0002776320193635,-0.0006779692962659,-1,3.129858498554452,0,24029.15625,24006.212890625,24020.990234375,0,1
2026-04-02 13:30:00,0.1256203013075846,-0.1624439929295177,-1.0,0.2296500581437845,-0.0170905179134308,-0.0181257784197228,-1,6.023559805085211,0,23644.73046875,23595.67578125,23613.947265625,0,1
2026-04-02 13:35:00,0.1071295757753471,-0.3008010199300328,-1.0,0.2417009427797896,-0.003821328328998,-0.0220738908791719,-1,7.329185100398367,0,23606.416015625,23522.92578125,23523.8828125,1,3
2026-04-02 13:40:00,0.1321448763883398,-0.3994534952476563,-1.0,0.2382744508509224,0.0006959418737437,-0.0214830352615251,-1,7.137435651811674,0,23559.759765625,23513.640625,23540.259765625,1,2
2026-04-02 13:45:00,0.2273189684864552,-0.4484271920667492,-1.0,0.2471304849578478,0.0028361054637429,-0.0176574309243058,-1,5.716184172354818,0,23617.806640625,23530.216796875,23607.1171875,1,2
2026-04-02 13:50:00,0.3180009163618257,-0.4556846060209917,-1.0,0.2555940415672295,0.0031834355878963,-0.0141963633170458,-1,4.265811786060774,0,23687.23828125,23598.232421875,23682.388671875,1,5
2026-04-02 13:55:00,0.3641769656738234,-0.4419181542505214,-1.0,0.254904792179984,0.0018246683427598,0.0047188229391448,-1,3.55437789611948,0,23732.26953125,23672.48046875,23725.640625,1,7
2026-04-02 14:00:00,0.3532664028256859,-0.4332415403346802,-1.0,0.2492085301435428,-0.0007724718444261,0.0077676794237167,-1,3.9485210944188,0,23739.93359375,23699.015625,23707.3203125,1,4
2026-04-02 14:05:00,0.4071653329587467,-0.4029901420229392,-1.0,0.2545574956300657,0.002175229910172,0.0092469674601449,-1,3.0035668129094546,0,23770.001953125,23691.328125,23758.9453125,1,6
2026-04-02 14:10:00,0.4080557509194437,-0.3751298000725084,-1.0,0.2476949416048348,3.641654161334884e-05,0.0064472785380154,-1,3.0719683260352144,0,23786.107421875,23748.423828125,23759.810546875,1,5
2026-04-02 14:15:00,0.4559804209318849,-0.3325575779676452,-1.0,0.2466150551977088,0.0019813448720267,0.0052451878221457,-1,2.276692109163797,0,23816.697265625,23761.626953125,23806.93359375,1,4
2026-04-02 14:20:00,0.4541782815075083,-0.2967405120355155,-1.0,0.2372866165558871,-9.008416968825372e-05,0.0033304353096976,-1,2.4043747713868493,0,23825.638671875,23798.08984375,23804.7890625,1,3
2026-04-02 14:25:00,0.4259550584341502,-0.2768493897513608,-1.0,0.2314754859106699,-0.0014034233824613,0.0026994837716625,-1,3.074917706325949,0,23805.94921875,23769.912109375,23771.404296875,1,2
2026-04-02 14:30:00,0.4973672583888443,-0.2333031823853445,-1.0,0.2394521355018518,0.0029771694697693,0.0035014233312598,-1,1.7221728128952625,0,23849.734375,23765.787109375,23842.28125,1,1
2026-04-02 14:35:00,0.6344676346860607,-0.1297013244089876,-1.0,0.2888838698222028,0.0082881547011233,0.0117531614907697,0,0.921501656866893,0,24072.396484375,23844.025390625,24040.7109375,0,1
2026-04-02 14:40:00,0.6172162091861285,-0.0548705647458364,-1.0,0.2946268236417737,-0.0007856788237692,0.0089861377949738,0,1.1477046539276237,0,24032.544921875,23952.7109375,24021.830078125,0,1
2026-04-02 14:45:00,0.5548406419757035,-0.0196686780076569,-1.0,0.2987214473030323,-0.0030221624191835,0.0060540595454785,0,0.1221695830751139,1,24030.85546875,23949.341796875,23949.341796875,0,10
2026-04-02 14:50:00,0.5649159743331582,0.0133942571576405,-1.0,0.2921987385781006,0.0006438115823357,0.0081012945102756,0,0.345078918011901,1,23968.345703125,23918.04296875,23964.765625,0,10
2026-04-02 14:55:00,0.589998835312392,0.0519382567533373,-1.0,0.2871599981390391,0.0016141053200335,0.0067382303605398,0,0.9122069227341242,0,24019.44140625,23964.970703125,24003.478515625,0,10
2026-04-02 15:00:00,0.5743210335741599,0.0759586036708258,-1.0,0.2869046858575375,-0.000709377284835,-0.0022593016254184,0,0.6663269693811272,0,24001.732421875,23936.091796875,23986.45703125,0,10
2026-04-02 15:05:00,0.5714837224438624,0.0929127765624098,-1.0,0.2772828718571764,-0.0001231239278087,-0.0015967467294579,0,0.6451271843108977,0,23989.599609375,23953.20703125,23983.50390625,0,10
