Datetime,open,high,low,close,volume
2026-04-01 09:30:00-04:00,23886.013671875,23977.787109375,23871.611328125,23977.787109375,0
2026-04-01 09:35:00-04:00,23978.779296875,24007.744140625,23957.59765625,24005.474609375,33081788
2026-04-01 09:40:00-04:00,24004.744140625,24004.744140625,23888.865234375,23911.03515625,29307932
2026-04-01 09:45:00-04:00,23923.7578125,23928.595703125,23878.759765625,23886.484375,27728985
2026-04-01 09:50:00-04:00,23890.287109375,23949.076171875,23887.791015625,23918.66015625,22026330
2026-04-01 09:55:00-04:00,23910.310546875,23941.13671875,23904.787109375,23928.896484375,17722827
2026-04-01 10:00:00-04:00,23932.732421875,23979.646484375,23927.95703125,23958.953125,22342968
2026-04-01 10:05:00-04:00,23969.66015625,23986.576171875,23941.19921875,23972.77734375,19549712
2026-04-01 10:10:00-04:00,23973.623046875,23980.87890625,23950.197265625,23978.978515625,17298017
2026-04-01 10:15:00-04:00,23984.88671875,23996.96484375,23972.20703125,23992.064453125,17152989
2026-04-01 10:20:00-04:00,23996.046875,24022.0,23975.44921875,23993.7734375,17428943
2026-04-01 10:25:00-04:00,23993.6640625,24010.330078125,23991.7109375,24003.34765625,15335514
2026-04-01 10:30:00-04:00,24004.615234375,24026.72265625,23974.11328125,23974.11328125,15096617
2026-04-01 10:35:00-04:00,23972.630859375,24033.31640625,23951.41015625,24027.52734375,16582346
2026-04-01 10:40:00-04:00,24018.341796875,24031.02734375,23989.9375,24015.986328125,13497022
2026-04-01 10:45:00-04:00,24018.185546875,24047.28515625,23995.046875,24047.28515625,13985048
2026-04-01 10:50:00-04:00,24050.37109375,24073.11328125,24033.16015625,24063.193359375,15800342
2026-04-01 10:55:00-04:00,24061.716796875,24081.33984375,24050.03515625,24068.30859375,14478918
2026-04-01 11:00:00-04:00,24071.83203125,24092.7421875,24068.57421875,24076.171875,14060606
2026-04-01 11:05:00-04:00,24075.873046875,24098.12890625,24071.1015625,24094.650390625,13871601
2026-04-01 11:10:00-04:00,24092.666015625,24094.103515625,24078.16015625,24082.5,13122552
2026-04-01 11:15:00-04:00,24083.041015625,24091.322265625,24074.646484375,24090.376953125,10896773
2026-04-01 11:20:00-04:00,24089.27734375,24098.8671875,24076.955078125,24076.955078125,10938281
2026-04-01 11:25:00-04:00,24080.5234375,24088.91015625,24066.029296875,24066.029296875,12018499
2026-04-01 11:30:00-04:00,24059.9921875,24072.8828125,24046.357421875,24072.8828125,10842524
2026-04-01 11:35:00-04:00,24078.646484375,24102.560546875,24078.646484375,24094.142578125,11396800
2026-04-01 11:40:00-04:00,24096.12890625,24105.19921875,24081.0390625,24103.84375,10148981
2026-04-01 11:45:00-04:00,24103.955078125,24114.1328125,24098.58203125,24104.474609375,10294024
2026-04-01 11:50:00-04:00,24104.625,24118.12890625,24099.7421875,24115.28125,9275444
2026-04-01 11:55:00-04:00,24115.234375,24140.26171875,24115.234375,24129.130859375,12849233
2026-04-01 12:00:00-04:00,24128.751953125,24136.2890625,24119.33203125,24128.44921875,9769386
2026-04-01 12:05:00-04:00,24128.90234375,24140.900390625,24123.90234375,24140.900390625,9084326
2026-04-01 12:10:00-04:00,24140.9609375,24141.84375,24115.15625,24117.08984375,9683606
2026-04-01 12:15:00-04:00,24116.044921875,24140.880859375,24111.85546875,24136.30078125,8672993
2026-04-01 12:20:00-04:00,24136.611328125,24137.30859375,24126.294921875,24126.294921875,8955014
2026-04-01 12:25:00-04:00,24126.23828125,24133.55859375,24118.572265625,24118.951171875,7059427
2026-04-01 12:30:00-04:00,24119.037109375,24122.6171875,24105.48046875,24118.5078125,9165305
2026-04-01 12:35:00-04:00,24120.126953125,24131.890625,24119.353515625,24127.537109375,6151717
2026-04-01 12:40:00-04:00,24128.49609375,24140.279296875,24127.265625,24139.154296875,8123378
2026-04-01 12:45:00-04:00,24138.587890625,24142.21875,24129.19921875,24138.326171875,8852320
2026-04-01 12:50:00-04:00,24138.94140625,24143.5546875,24135.806640625,24141.171875,7507631
2026-04-01 12:55:00-04:00,24140.837890625,24141.595703125,24133.146484375,24135.080078125,7063192
2026-04-01 13:00:00-04:00,24134.677734375,24157.9921875,24131.404296875,24157.51953125,10753865
2026-04-01 13:05:00-04:00,24156.8125,24162.54296875,24151.994140625,24151.994140625,7510739
2026-04-01 13:10:00-04:00,24152.57421875,24159.76171875,24151.552734375,24156.130859375,7561704
2026-04-01 13:15:00-04:00,24156.69921875,24159.9453125,24151.8125,24153.322265625,8262558
2026-04-01 13:20:00-04:00,24153.498046875,24157.798828125,24146.0546875,24152.44921875,6414743
2026-04-01 13:25:00-04:00,24153.029296875,24153.9921875,24146.453125,24146.453125,6438134
2026-04-01 13:30:00-04:00,24146.41015625,24152.716796875,24123.521484375,24123.591796875,7202436
2026-04-01 13:35:00-04:00,24123.625,24141.4609375,24123.056640625,24137.396484375,8280540
2026-04-01 13:40:00-04:00,24135.53125,24141.134765625,24120.439453125,24123.279296875,7831691
2026-04-01 13:45:00-04:00,24125.220703125,24128.162109375,24114.625,24116.765625,6612348
2026-04-01 13:50:00-04:00,24116.5,24121.80859375,24108.34375,24112.841796875,8199829
2026-04-01 13:55:00-04:00,24113.544921875,24116.63671875,24082.00390625,24082.00390625,8575867
2026-04-01 14:00:00-04:00,24083.115234375,24083.115234375,24033.5703125,24045.849609375,11465807
2026-04-01 14:05:00-04:00,24044.796875,24059.10546875,24038.13671875,24044.9609375,10813155
2026-04-01 14:10:00-04:00,24046.873046875,24055.908203125,24040.529296875,24041.380859375,7091079
2026-04-01 14:15:00-04:00,24040.162109375,24040.162109375,23987.47265625,23997.38671875,11221644
2026-04-01 14:20:00-04:00,23997.962890625,24006.60546875,23964.3046875,23964.3046875,12092520
2026-04-01 14:25:00-04:00,23964.5390625,23989.86328125,23957.361328125,23967.251953125,10996429
2026-04-01 14:30:00-04:00,23967.7734375,23973.95703125,23952.40625,23956.505859375,9770807
2026-04-01 14:35:00-04:00,23956.9765625,23983.86328125,23940.6015625,23977.099609375,9315147
2026-04-01 14:40:00-04:00,23976.537109375,24014.376953125,23976.537109375,23991.50390625,11085514
2026-04-01 14:45:00-04:00,23996.849609375,23996.849609375,23972.99609375,23983.0234375,7627798
2026-04-01 14:50:00-04:00,23983.796875,23985.365234375,23964.890625,23980.95703125,7167754
2026-04-01 14:55:00-04:00,23981.01171875,23981.314453125,23967.978515625,23973.21875,7586379
2026-04-01 15:00:00-04:00,23977.083984375,23997.451171875,23971.482421875,23989.88671875,8646605
