Datetime,open,high,low,close,volume
2026-04-01 09:30:00-04:00,6556.56005859375,6578.7001953125,6556.56005859375,6575.33984375,0
2026-04-01 09:35:00-04:00,6575.72021484375,6585.18017578125,6571.7998046875,6583.740234375,66949507
2026-04-01 09:40:00-04:00,6583.6298828125,6583.6298828125,6558.240234375,6563.22998046875,62200814
2026-04-01 09:45:00-04:00,6563.31982421875,6568.31982421875,6554.2900390625,6556.080078125,62556366
2026-04-01 09:50:00-04:00,6556.27978515625,6571.85009765625,6555.2998046875,6564.52978515625,50110920
2026-04-01 09:55:00-04:00,6564.22998046875,6569.89013671875,6561.22998046875,6567.43994140625,42535905
2026-04-01 10:00:00-04:00,6568.759765625,6576.06005859375,6564.85009765625,6571.009765625,52143127
2026-04-01 10:05:00-04:00,6570.89990234375,6576.35986328125,6565.240234375,6572.0498046875,46772529
2026-04-01 10:10:00-04:00,6572.2001953125,6573.06005859375,6564.580078125,6570.419921875,44506053
2026-04-01 10:15:00-04:00,6570.2998046875,6573.990234375,6567.14013671875,6571.91015625,42185949
2026-04-01 10:20:00-04:00,6571.66015625,6578.68994140625,6568.25,6570.990234375,43349944
2026-04-01 10:25:00-04:00,6570.7099609375,6575.2099609375,6568.7099609375,6574.77978515625,37404850
2026-04-01 10:30:00-04:00,6574.77001953125,6580.2099609375,6569.47021484375,6569.47021484375,39871659
2026-04-01 10:35:00-04:00,6569.97021484375,6584.9501953125,6561.64013671875,6579.47998046875,43806657
2026-04-01 10:40:00-04:00,6579.47998046875,6583.93994140625,6571.18017578125,6580.56982421875,31304943
2026-04-01 10:45:00-04:00,6580.72021484375,6587.64990234375,6576.35009765625,6587.35009765625,34543580
2026-04-01 10:50:00-04:00,6587.10986328125,6592.47021484375,6583.25,6590.2900390625,39339400
2026-04-01 10:55:00-04:00,6590.259765625,6592.1298828125,6587.2001953125,6590.16015625,33540980
2026-04-01 11:00:00-04:00,6590.14990234375,6593.8701171875,6588.56005859375,6590.8701171875,33716289
2026-04-01 11:05:00-04:00,6590.85009765625,6595.1201171875,6588.9501953125,6594.7998046875,33067563
2026-04-01 11:10:00-04:00,6594.740234375,6594.83984375,6590.39013671875,6591.419921875,29569000
2026-04-01 11:15:00-04:00,6591.35009765625,6593.9501953125,6589.97998046875,6593.89013671875,28598000
2026-04-01 11:20:00-04:00,6594.08984375,6594.93017578125,6590.02001953125,6591.06005859375,32006000
2026-04-01 11:25:00-04:00,6591.1298828125,6593.509765625,6588.52001953125,6588.52001953125,32591000
2026-04-01 11:30:00-04:00,6588.490234375,6591.0,6584.66015625,6589.580078125,30337000
2026-04-01 11:35:00-04:00,6589.4599609375,6597.58984375,6589.4599609375,6595.47021484375,29336000
2026-04-01 11:40:00-04:00,6595.60009765625,6597.68017578125,6591.830078125,6597.52001953125,26777000
2026-04-01 11:45:00-04:00,6597.58984375,6599.22021484375,6595.4501953125,6597.39013671875,27030000
2026-04-01 11:50:00-04:00,6597.33984375,6600.91015625,6595.77978515625,6600.10009765625,23688000
2026-04-01 11:55:00-04:00,6600.18994140625,6605.8701171875,6599.97021484375,6603.35009765625,30541000
2026-04-01 12:00:00-04:00,6603.35009765625,6604.7998046875,6601.56005859375,6603.740234375,27585000
2026-04-01 12:05:00-04:00,6603.85009765625,6606.0,6602.0400390625,6605.1298828125,25248000
2026-04-01 12:10:00-04:00,6605.08984375,6605.33984375,6600.06982421875,6600.77978515625,25601000
2026-04-01 12:15:00-04:00,6600.72021484375,6604.27978515625,6599.52978515625,6603.22998046875,25788000
2026-04-01 12:20:00-04:00,6603.27001953125,6603.33984375,6599.39013671875,6599.39013671875,22884000
2026-04-01 12:25:00-04:00,6599.4599609375,6600.3798828125,6596.490234375,6596.81982421875,20746000
2026-04-01 12:30:00-04:00,6596.81982421875,6598.75,6593.77978515625,6598.6201171875,24617000
2026-04-01 12:35:00-04:00,6598.68994140625,6602.02978515625,6598.68994140625,6601.31982421875,21254000
2026-04-01 12:40:00-04:00,6601.2900390625,6603.68017578125,6600.5400390625,6603.68017578125,21857000
2026-04-01 12:45:00-04:00,6603.66015625,6604.240234375,6600.83984375,6602.4501953125,20898000
2026-04-01 12:50:00-04:00,6602.39990234375,6604.0498046875,6602.169921875,6603.490234375,22525000
2026-04-01 12:55:00-04:00,6603.5498046875,6604.56982421875,6601.830078125,6603.14990234375,19497000
2026-04-01 13:00:00-04:00,6603.1201171875,6608.14013671875,6602.27001953125,6608.08984375,23084000
2026-04-01 13:05:00-04:00,6608.10009765625,6609.669921875,6607.31005859375,6608.0498046875,20882000
2026-04-01 13:10:00-04:00,6608.1201171875,6609.490234375,6607.10009765625,6608.580078125,20390000
2026-04-01 13:15:00-04:00,6608.509765625,6609.02001953125,6606.47998046875,6608.0400390625,20241000
2026-04-01 13:20:00-04:00,6607.9501953125,6609.60986328125,6607.16015625,6609.22021484375,19859000
2026-04-01 13:25:00-04:00,6609.14013671875,6609.18017578125,6607.39013671875,6607.830078125,19171000
2026-04-01 13:30:00-04:00,6607.759765625,6609.02001953125,6604.08984375,6604.10986328125,21169000
2026-04-01 13:35:00-04:00,6604.06982421875,6606.52978515625,6602.93994140625,6605.68994140625,20706000
2026-04-01 13:40:00-04:00,6605.66015625,6607.08984375,6602.31982421875,6603.18994140625,19139000
2026-04-01 13:45:00-04:00,6603.27978515625,6605.02978515625,6600.64013671875,6601.06005859375,18996000
2026-04-01 13:50:00-04:00,6601.08984375,6602.27001953125,6599.47998046875,6600.3798828125,20661000
2026-04-01 13:55:00-04:00,6600.3798828125,6601.18017578125,6593.009765625,6593.009765625,22193000
2026-04-01 14:00:00-04:00,6592.97021484375,6593.7099609375,6581.7998046875,6584.2998046875,33422000
2026-04-01 14:05:00-04:00,6584.27001953125,6588.1298828125,6583.509765625,6585.39990234375,25561000
2026-04-01 14:10:00-04:00,6585.490234375,6588.35986328125,6583.89990234375,6583.990234375,23465000
2026-04-01 14:15:00-04:00,6583.91015625,6583.91015625,6570.52978515625,6573.39013671875,31412000
2026-04-01 14:20:00-04:00,6573.64990234375,6576.27978515625,6564.81982421875,6565.669921875,28514000
2026-04-01 14:25:00-04:00,6565.72998046875,6571.77978515625,6563.830078125,6566.759765625,27608000
2026-04-01 14:30:00-04:00,6566.72998046875,6569.47021484375,6563.8798828125,6564.740234375,25600000
2026-04-01 14:35:00-04:00,6564.75,6571.18994140625,6561.3701171875,6569.52001953125,28886000
2026-04-01 14:40:00-04:00,6569.509765625,6577.830078125,6569.3798828125,6572.39990234375,26701000
2026-04-01 14:45:00-04:00,6572.72021484375,6573.81005859375,6567.77978515625,6571.2998046875,24640000
2026-04-01 14:50:00-04:00,6571.2900390625,6572.0,6566.509765625,6570.06982421875,22394000
2026-04-01 14:55:00-04:00,6570.10986328125,6570.2001953125,6566.2001953125,6568.06982421875,24467000
2026-04-01 15:00:00-04:00,6568.080078125,6574.4599609375,6567.2900390625,6572.580078125,25365000
2026-04-01 15:05:00-04:00,6572.56982421875,6577.9599609375,6572.5,6576.2099609375,26581000
2026-04-01 15:10:00-04:00,6576.2099609375,6577.22021484375,6573.1201171875,6576.31005859375,29721000
2026-04-01 15:15:00-04:00,6576.27001953125,6580.580078125,6574.64013671875,6580.1298828125,31977000
2026-04-01 15:20:00-04:00,6580.080078125,6582.0498046875,6577.7900390625,6581.6201171875,29717000
2026-04-01 15:25:00-04:00,6581.6201171875,6587.60009765625,6581.5400390625,6585.7001953125,34616000
2026-04-01 15:30:00-04:00,6585.72021484375,6587.41015625,6581.22021484375,6584.64990234375,39874000
2026-04-01 15:35:00-04:00,6584.6201171875,6587.7900390625,6582.1201171875,6586.56005859375,41246000
2026-04-01 15:40:00-04:00,6586.72998046875,6591.3701171875,6585.89990234375,6586.27001953125,42518000
2026-04-01 15:45:00-04:00,6586.2998046875,6587.60986328125,6583.7099609375,6584.68994140625,49172000
2026-04-01 15:50:00-04:00,6584.89013671875,6584.89013671875,6575.06982421875,6577.580078125,82679000
2026-04-01 15:55:00-04:00,6577.33984375,6579.10986328125,6572.5498046875,6575.080078125,205240000
2026-04-02 09:30:00-04:00,6512.60986328125,6512.60986328125,6487.2900390625,6493.93994140625,0
2026-04-02 09:35:00-04:00,6493.9501953125,6493.9501953125,6476.85986328125,6476.85986328125,51012544
2026-04-02 09:40:00-04:00,6476.97998046875,6486.4501953125,6474.93994140625,6479.89013671875,43901780
2026-04-02 09:45:00-04:00,6480.06982421875,6496.81005859375,6477.83984375,6494.080078125,48645361
2026-04-02 09:50:00-04:00,6494.0400390625,6512.27978515625,6492.75,6511.169921875,41594081
2026-04-02 09:55:00-04:00,6510.7998046875,6522.240234375,6508.2900390625,6520.6201171875,39704778
2026-04-02 10:00:00-04:00,6521.18994140625,6523.97998046875,6512.66015625,6514.68994140625,40101991
2026-04-02 10:05:00-04:00,6514.77978515625,6526.02978515625,6510.2900390625,6523.08984375,43546398
2026-04-02 10:10:00-04:00,6523.14990234375,6527.60009765625,6519.18994140625,6520.4501953125,35554469
2026-04-02 10:15:00-04:00,6520.5400390625,6530.259765625,6520.0400390625,6527.93994140625,32484412
2026-04-02 10:20:00-04:00,6527.97021484375,6533.9501953125,6527.4501953125,6531.41015625,29510296
2026-04-02 10:25:00-04:00,6531.2001953125,6531.330078125,6524.89013671875,6527.8701171875,35919137
2026-04-02 10:30:00-04:00,6527.83984375,6546.68994140625,6526.4501953125,6546.2001953125,29599519
2026-04-02 10:35:00-04:00,6546.27978515625,6601.91015625,6546.27978515625,6589.6298828125,81322997
2026-04-02 10:40:00-04:00,6589.33984375,6589.33984375,6568.740234375,6584.81982421875,36230086
2026-04-02 10:45:00-04:00,6584.27978515625,6585.85986328125,6565.43017578125,6565.6201171875,29042137
2026-04-02 10:50:00-04:00,6565.47021484375,6572.330078125,6558.64013671875,6571.10986328125,28936918
2026-04-02 10:55:00-04:00,6571.169921875,6582.97021484375,6571.169921875,6578.72998046875,28256324
2026-04-02 11:00:00-04:00,6578.47998046875,6578.47998046875,6563.06005859375,6574.6201171875,28435766
2026-04-02 11:05:00-04:00,6574.39013671875,6575.3701171875,6566.02001953125,6572.080078125,29074771
2026-04-02 11:10:00-04:00,6572.14990234375,6582.39990234375,6570.75,6576.4501953125,27724283
2026-04-02 11:15:00-04:00,6576.39990234375,6581.22021484375,6571.81005859375,6576.68017578125,23662868
2026-04-02 11:20:00-04:00,6576.64013671875,6576.81982421875,6564.43994140625,6570.7998046875,27525464
2026-04-02 11:25:00-04:00,6570.77001953125,6580.509765625,6565.2099609375,6577.22998046875,24106634
2026-04-02 11:30:00-04:00,6577.16015625,6578.27001953125,6568.2001953125,6572.8701171875,21863725
2026-04-02 11:35:00-04:00,6573.009765625,6582.43994140625,6572.240234375,6576.1201171875,21845714
2026-04-02 11:40:00-04:00,6576.06005859375,6577.64990234375,6567.89990234375,6576.58984375,20949000
2026-04-02 11:45:00-04:00,6576.580078125,6576.580078125,6565.97998046875,6566.5,19125000
2026-04-02 11:50:00-04:00,6566.3701171875,6569.0400390625,6555.52001953125,6568.990234375,21216000
2026-04-02 11:55:00-04:00,6568.8701171875,6570.85009765625,6562.7001953125,6564.16015625,16972000
2026-04-02 12:00:00-04:00,6564.16015625,6570.02001953125,6561.18017578125,6562.509765625,17868000
2026-04-02 12:05:00-04:00,6562.43994140625,6564.35009765625,6553.18017578125,6559.580078125,17798000
2026-04-02 12:10:00-04:00,6559.669921875,6560.89013671875,6555.22998046875,6558.3701171875,16948000
2026-04-02 12:15:00-04:00,6558.39990234375,6560.22021484375,6549.47021484375,6549.580078125,18024000
2026-04-02 12:20:00-04:00,6549.47021484375,6554.27978515625,6546.31005859375,6550.0498046875,19079000
2026-04-02 12:25:00-04:00,6549.759765625,6555.68017578125,6547.72998046875,6551.81005859375,17699000
2026-04-02 12:30:00-04:00,6551.75,6563.5498046875,6549.919921875,6560.2998046875,19212000
2026-04-02 12:35:00-04:00,6560.31982421875,6561.97998046875,6550.8701171875,6556.64013671875,19895000
2026-04-02 12:40:00-04:00,6556.64013671875,6572.2099609375,6556.509765625,6566.64013671875,21399000
2026-04-02 12:45:00-04:00,6566.669921875,6569.0400390625,6564.43994140625,6566.43017578125,15674000
2026-04-02 12:50:00-04:00,6566.43994140625,6569.2001953125,6563.7900390625,6567.39013671875,15135000
2026-04-02 12:55:00-04:00,6567.43994140625,6567.43994140625,6560.080078125,6560.22021484375,14949000
2026-04-02 13:00:00-04:00,6560.169921875,6562.8701171875,6555.14013671875,6562.669921875,16232000
2026-04-02 13:05:00-04:00,6562.330078125,6563.330078125,6559.31982421875,6561.56982421875,16509000
2026-04-02 13:10:00-04:00,6561.490234375,6569.240234375,6558.68994140625,6567.43017578125,17466000
2026-04-02 13:15:00-04:00,6567.4501953125,6572.080078125,6567.16015625,6569.43994140625,16938000
2026-04-02 13:20:00-04:00,6569.52978515625,6573.4501953125,6568.509765625,6572.77978515625,14520000
2026-04-02 13:25:00-04:00,6572.669921875,6573.83984375,6570.14013671875,6570.31982421875,14090000
2026-04-02 13:30:00-04:00,6570.35009765625,6570.93994140625,6566.5498046875,6567.60009765625,16166000
2026-04-02 13:35:00-04:00,6567.58984375,6567.58984375,6564.2099609375,6566.8701171875,17710000
2026-04-02 13:40:00-04:00,6566.83984375,6567.97998046875,6562.5498046875,6566.14990234375,20993000
2026-04-02 13:45:00-04:00,6566.1298828125,6566.740234375,6551.669921875,6551.85009765625,18786000
2026-04-02 13:50:00-04:00,6551.81005859375,6556.240234375,6550.7900390625,6556.10009765625,19122000
2026-04-02 13:55:00-04:00,6556.169921875,6558.18017578125,6553.2998046875,6556.2998046875,16129000
2026-04-02 14:00:00-04:00,6556.35009765625,6562.72998046875,6556.35009765625,6562.72998046875,20079000
2026-04-02 14:05:00-04:00,6562.81982421875,6567.5,6561.85009765625,6564.009765625,19107000
2026-04-02 14:10:00-04:00,6564.02001953125,6566.9599609375,6562.64013671875,6562.68017578125,16839000
