Date,rsi_1d,macd_pct_1d,ema_cross_1d,atr_pct_1d,ret_1,ret_5,smc_bias_1d,zone_dist_atr,at_zone,high,low,close,label,label_bars
2014-11-16,0.5412610525903966,2.076824902592008,-1.0,5.631460929365308,0.0307583475088808,0.0534473299820383,0,1.090305760160227,0,390.7990112304688,374.60198974609375,387.8819885253906,0,4
2014-11-17,0.5396540476764164,2.122469792992253,-1.0,5.838464391432046,-0.0012227659222476,-0.08921917829971,0,1.0738916334546265,0,410.1990051269531,377.50201416015625,387.4079895019531,0,3
2014-11-18,0.4985887042973589,1.9418352576675555,-1.0,6.003074434219139,-0.0320244927300858,-0.1145492655733546,0,1.6205357775653386,0,392.4020080566406,371.1170043945313,375.197998046875,0,3
2014-11-19,0.5159909012674766,1.812091936588706,-1.0,5.732030354398744,0.0141768128370038,-0.0443639028224946,0,1.4276922928758708,0,386.4809875488281,373.89599609375,380.5549926757813,0,1
2014-11-20,0.4454017403163283,1.3134529975253852,-1.0,6.164364185852699,-0.0615447453682129,-0.0498568436746618,0,1.6870542902408312,0,382.0249938964844,356.781005859375,357.8399963378906,0,10
2014-11-21,0.4260793790749994,0.675010514138975,-1.0,6.1184064383593855,-0.0197328906137341,-0.1003480817972768,0,1.4078800834754377,0,357.8789978027344,344.11199951171875,350.8479919433594,1,4
2014-11-22,0.4339166687580556,0.1925799733152819,-1.0,5.931230468813525,0.0058883821245041,-0.093236933750525,0,1.5427687722097438,0,364.8410034179688,350.87799072265625,352.9200134277344,0,10
2014-11-23,0.4872430539594159,0.1408764669273979,-1.0,5.636343589372953,0.0406804926674659,-0.0205319483529731,0,2.129823713447176,0,370.8450012207031,353.17498779296875,367.572998046875,0,10
2014-11-24,0.5183488717648284,0.299613821654948,-1.0,5.493481430434613,0.0250606230153698,-0.0096481381746071,0,1.6806095029668162,0,387.2090148925781,366.66900634765625,376.9010009765625,0,10
2014-11-25,0.5127715718001772,0.3920435068140098,-1.0,5.50121530818428,-0.004128981904107,0.0477676252894987,0,1.76040157518664,0,394.7009887695313,374.7839965820313,375.3479919433594,0,10
2014-11-26,0.4873954758384411,0.3166046706272076,-1.0,5.435433855978931,-0.0187657195948158,0.048734796308417,0,1.2115363517999316,0,377.697998046875,365.8160095214844,368.3699951171875,0,10
2014-11-27,0.4924350734036234,0.2752547433523269,-1.0,5.139769029157141,0.0035228975123793,0.0463693116962922,0,1.3451455395836158,0,373.9920043945313,368.2820129394531,369.6700134277344,0,10
2014-11-28,0.5189838400254411,0.3798718020362472,-1.0,5.1493766684347255,0.0181664909848873,0.0238553100137135,0,1.6680699532338994,0,382.8380126953125,358.4549865722656,376.4469909667969,0,10
2014-11-29,0.5148924309976235,0.4422548982519196,-1.0,5.087753327682811,-0.0025427473603647,-0.003748060362021,0,1.6425306896818324,0,387.60101318359375,372.1449890136719,375.4909973144531,0,10
2014-11-30,0.5256595547253426,0.5359859086572224,-1.0,4.8665669275698304,0.0067840230427398,0.0071649445848258,0,0.90521105829171,0,382.5270080566406,373.3089904785156,378.0469970703125,0,9
2014-12-01,0.5309148045310971,0.6289424795540096,-1.0,4.636388761461569,0.003163902586035,0.0290945667656767,0,0.8790169065515058,0,383.6619873046875,376.66900634765625,379.2449951171875,0,8
2014-12-02,0.5403901059149111,0.7354579451159687,-1.0,4.397517736669808,0.0054433902443982,0.0310150594976956,0,0.7982866837248647,0,384.0379943847656,377.8630065917969,381.3150024414063,0,6
2014-12-03,0.5068098689270802,0.6927565174761255,-1.0,4.31739191749869,-0.0166730932729208,-0.0038245247601125,0,1.216194331432341,0,383.0260009765625,374.3460083007813,375.010009765625,0,6
