Date,rsi_1w,macd_pct_1w,ema_cross_1w,atr_pct_1w,ret_1,ret_5,smc_bias_1w,zone_dist_atr,at_zone,high,low,close,label,label_bars
1990-01-29,0.4450477385027754,0.4074429685339685,1.0,3.089065881787838,0.0155930361988847,-0.0657238477157919,1,0.3717367393335394,1,332.1000061035156,319.8299865722656,330.9200134277344,0,5
1990-02-05,0.46518576503121,0.2100148967705872,1.0,3.0494573516053816,0.0081259111910974,-0.0541966246314196,0,0.4197157107353794,1,336.0899963378906,326.54998779296875,333.6199951171875,0,2
1990-02-12,0.4592039860691578,0.0340970815416533,1.0,3.005031982812522,-0.0027013069865429,-0.0214383934108131,0,0.5170870525431919,0,335.6400146484375,327.9200134277344,332.7200012207031,0,1
1990-02-19,0.4057055370334848,-0.3182330366527131,1.0,3.098178744699532,-0.0260949463118054,-0.0452361166038697,0,0.2957359628584383,1,332.7200012207031,322.1000061035156,324.1499938964844,1,4
1990-02-26,0.4906407051797352,-0.3004921964135487,1.0,3.025308770796843,0.0345348470167232,0.029457541108357,0,0.2315021200321865,1,335.5400085449219,323.9800109863281,335.5400085449219,0,5
1990-03-05,0.50657605160418,-0.2331510417608295,1.0,2.9409005552259817,0.0070975519608049,0.0209620568702773,0,0.0040226688494469,1,340.6600036621094,333.489990234375,337.92999267578125,0,5
1990-03-12,0.5327894799170084,-0.0844517712668584,1.0,2.8448675910782923,0.0117088034772558,0.0245449491564357,0,0.4132862920343138,1,341.9100036621094,334.92999267578125,341.9100036621094,0,5
1990-03-19,0.499138468430244,-0.0796296150178491,1.0,2.9086464140196258,-0.0138120152767591,0.0134342408662195,0,0.0683092081350647,1,344.489990234375,333.6199951171875,337.2200012207031,0,5
1990-03-26,0.5181465449977251,-0.0096026354388927,1.0,2.795892005827909,0.0080335986613437,0.0475627858393687,0,0.2156893042040582,1,342.5799865722656,337.0299987792969,339.94000244140625,0,4
1990-04-02,0.5191579319381137,0.0481371652845135,1.0,2.7587339390381804,0.0004117059354085,0.013439644758054,0,0.2334251542622476,1,344.1199951171875,336.3299865722656,340.0799865722656,0,3
1990-04-09,0.5501056996328144,0.1903650700254912,1.0,2.6318408536047087,0.0124486861466825,0.0187907789439316,0,0.7117236332675085,0,344.7900085449219,339.8800048828125,344.3399963378906,0,1
1990-04-16,0.4783469376988764,0.0888774987857562,1.0,2.8071444586115444,-0.0271408686447314,-0.0200588931780556,0,0.2944541826686465,1,347.29998779296875,333.4100036621094,335.1199951171875,1,4
1990-04-23,0.4382188274986894,-0.1413492251847136,1.0,2.793354810481892,-0.0180966651890903,-0.0243435430903868,0,0.2164630547236901,1,335.1199951171875,328.7099914550781,329.1099853515625,1,2
