Datetime,rsi_15m,macd_pct_15m,ema_cross_15m,atr_pct_15m,ret_1,ret_5,smc_bias_15m,zone_dist_atr,at_zone,high,low,close,label,label_bars
2026-05-01 15:00:00,0.662645547727993,0.4206579125442694,1.0,0.341447733181757,0.0012512821195098,-0.00378544733117,1,1.7842525356191064,0,78477.9765625,78189.9765625,78462.390625,0,5
2026-05-01 15:15:00,0.6773814945716155,0.4229694385351168,1.0,0.3324458549235902,0.0010858185230322,-0.0019087416128158,1,1.5041393949134203,0,78593.890625,78420.8984375,78547.6328125,0,2
2026-05-01 15:30:00,0.697794191099628,0.4320753189367848,1.0,0.3276751311042652,0.0015570573823069,0.0048785290093871,1,1.048850834065307,0,78742.4375,78528.15625,78670.03125,0,1
2026-05-01 15:45:00,0.6201461385984,0.4131759809705275,1.0,0.348204987958676,-0.0028630494051355,0.0033439058553952,1,1.3912351753341707,0,78696.609375,78223.6796875,78445.1171875,0,2
2026-05-01 16:00:00,0.6006298696422983,0.3867887570496391,1.0,0.3515484384601057,-0.0007777168873008,0.0002533917324125,1,1.1577636082007623,0,78691.0,78384.1328125,78384.1328125,0,10
2026-05-01 16:15:00,0.5814440477534201,0.3556820912378251,1.0,0.353699081332031,-0.0007577745283562,-0.0017556649154535,1,0.9372723129738494,0,78468.0,78171.78125,78324.7578125,0,10
2026-05-01 16:30:00,0.5646673746778156,0.322015639035332,1.0,0.347184098668349,-0.0006549403578866,-0.0034964237963723,1,0.7667806826398869,0,78374.8828125,78171.78125,78273.4765625,0,10
2026-05-01 16:45:00,0.5415192571236989,0.2848535043428256,1.0,0.3401193728271968,-0.0009016935072896,-0.0059551746859689,0,0.5181833511836466,0,78348.0,78157.0234375,78202.9296875,0,10
2026-05-01 17:00:00,0.5757299558670045,0.2649712025699569,1.0,0.3341315025049339,0.0016463005659321,-0.0014458247149011,0,1.0189069192805154,0,78331.78125,78125.328125,78331.78125,0,10
2026-05-01 17:15:00,0.5477913485968675,0.2386620724841709,1.0,0.3257185975977673,-0.0010445820297029,-0.0017126898573032,0,0.7254480850956727,0,78344.5234375,78178.78125,78250.0,0,10
2026-05-01 17:30:00,0.5974415180807341,0.2342112592621439,1.0,0.3355809260975348,0.0024635165640987,0.0015086012351517,0,1.4355970870958197,0,78558.0078125,78186.0234375,78443.0078125,0,10
2026-05-01 17:45:00,0.6222043699881123,0.2390695755460144,1.0,0.3277640924331489,0.001363018717269,0.0035265603103074,0,1.1319170069035942,0,78596.296875,78413.9921875,78550.0,0,10
2026-05-01 18:00:00,0.6114327027054718,0.2375979362298636,1.0,0.3179783397038888,-0.000362295092616,0.0040659587249809,0,1.2811321056102185,0,78617.046875,78468.46875,78521.546875,0,9
2026-05-01 18:15:00,0.6157133437449073,0.2353455232293714,1.0,0.3087549468562576,0.0002164776508202,0.0026361358098689,0,1.249012086258239,0,78627.03125,78478.0078125,78538.546875,0,7
2026-05-01 18:30:00,0.5736877436632066,0.2205721658417001,1.0,0.3030801108777198,-0.0013374191837733,0.0023432986557985,0,1.4233895153165352,0,78591.0,78415.359375,78433.578125,0,7
2026-05-01 18:45:00,0.5744606517543143,0.2064941594964922,1.0,0.2927912280455261,3.306883577280928e-05,-8.714907252738158e-05,0,1.4846538205118274,0,78499.8515625,78375.0078125,78436.171875,0,6
2026-05-01 19:00:00,0.5977701786408649,0.2007494092171868,1.0,0.2842567275597072,0.0009810093753657,-0.0004691584144307,0,1.4708629841124534,0,78552.9765625,78413.9765625,78513.15625,0,5
2026-05-01 19:15:00,0.5615862540705303,0.1857749661919183,1.0,0.2789398647882501,-0.0010715528559455,-0.0011784161777601,0,1.526057303181136,0,78510.84375,78351.703125,78429.0703125,0,4
2026-05-01 19:30:00,0.5271371571082395,0.1633586766846809,1.0,0.2701330776583751,-0.0010753947355954,-0.0024702885641758,0,1.1791925703084,0,78424.0078125,78310.1875,78344.7734375,0,3
