Date,rsi_1w,macd_pct_1w,ema_cross_1w,atr_pct_1w,ret_1,ret_5,smc_bias_1w,zone_dist_atr,at_zone,high,low,close,label,label_bars
2015-11-09,0.584134207802297,4.379391549975516,-1.0,12.947869354272669,-0.1537249944113101,0.2592488071297731,1,0.1392357525293711,1,385.2780151367188,300.9970092773437,320.1659851074219,1,4
2015-11-16,0.5909012055246374,4.933578395123489,-1.0,12.436298768380512,0.0135569382241325,0.2154155033061773,1,0.251286693993582,1,338.3500061035156,312.2170104980469,324.5360107421875,1,3
2015-11-23,0.6554955196453779,5.687624300072769,1.0,11.15505077654945,0.1345977157102416,0.2691474022013977,1,1.373797525188177,0,371.9389953613281,316.7699890136719,371.29400634765625,1,2
2015-11-30,0.6760959292006308,6.757794515141205,1.0,10.872360753552528,0.046027101639483,0.1778708634878549,1,1.6160439240461473,0,402.8089904785156,349.4649963378906,388.7829895019531,0,5
2015-12-07,0.722112337729778,7.74638840642212,1.0,10.42722501557463,0.109458549481042,0.1499153106435891,1,0.5160004250407709,0,469.1029968261719,385.4110107421875,433.7550048828125,0,5
2015-12-14,0.7303056882706048,8.96133349143116,1.0,10.05385865017202,0.0203785808290923,0.3240188858839916,1,0.3237246754647023,1,465.58099365234375,430.45599365234375,442.68499755859375,0,4
2015-12-21,0.6821312391340204,10.025415354853957,1.0,10.664475911459515,-0.0459048035179296,0.2645571441419294,1,0.7600039444995496,0,458.45599365234375,405.760009765625,422.822998046875,0,3
2015-12-28,0.6900984247387711,10.374288563421551,1.0,10.032287744192628,0.0168571108211246,0.1468165392528124,1,0.6277709486571749,0,436.2460021972656,418.4809875488281,430.010986328125,0,2
2016-01-04,0.7096991723065941,10.552992984145714,1.0,9.525258381830357,0.0409623789713204,0.1417518165846498,1,0.2132997223374226,1,462.9339904785156,426.3410034179688,447.9909973144531,0,1
2016-01-11,0.5682773781445163,11.401012984416267,1.0,12.15368574655376,-0.1585700826045446,-0.1262768155009368,1,1.461472232143879,0,450.6619873046875,354.9140014648437,382.2990112304688,0,5
2016-01-18,0.5955873646745623,10.384589676186394,1.0,11.59263565514262,0.0526615653303146,-0.0939938309997145,1,1.1585577264035325,0,425.2669982910156,375.2820129394531,402.9710083007813,0,5
2016-01-25,0.5352542085892066,10.109079930846269,1.0,12.48975845153439,-0.0886996160066297,-0.1367886434884146,1,1.1805301820969354,0,402.3169860839844,365.4519958496094,368.7669982910156,0,5
2016-02-01,0.5466102086519949,9.00156737805582,1.0,11.804365226179783,0.0210717049406961,-0.1325740493688432,1,1.3996703158086536,0,391.6080017089844,367.9570007324219,376.6199951171875,0,5
2016-02-08,0.5887884124549856,8.17994502851412,1.0,10.739469461169495,0.0781414547783798,-0.0953949735617838,1,1.1401332004540716,0,407.2300109863281,372.8980102539063,407.2300109863281,0,5
2016-02-15,0.6272961758854159,7.973411214205573,1.0,10.073679296016364,0.0746610165930414,0.1378361256358022,1,0.4138845777937379,1,448.0459899902344,397.7489929199219,438.7980041503906,0,2
2016-02-22,0.6168635359876775,8.184291202097443,1.0,9.895959764653693,-0.0121381616343825,0.0730363986711051,1,0.549867820876971,0,439.8580017089844,413.9070129394531,433.5039978027344,0,5
2016-02-29,0.5673481047662814,8.19278182508399,1.0,10.60222063158012,-0.0613522373680854,0.1003837773096494,1,1.1425066206914072,0,441.5069885253906,394.0350036621094,407.7070007324219,0,5
2016-03-07,0.5763735921014539,7.704599057961882,1.0,9.997652985849465,0.015474191266831,0.0947862636357843,1,1.0394040902998125,0,423.9259948730469,406.3089904785156,414.0650024414063,0,5
2016-03-14,0.5757429499489151,7.332397137160795,1.0,9.547026214307037,-0.0007489492168382,0.0158958596405662,1,1.0971280316633067,0,420.99700927734375,406.1369934082031,413.7550048828125,0,5
2016-03-21,0.5957346388528023,6.983935453650031,1.0,8.903073973102758,0.0309595217544584,-0.0278056351980167,1,0.798205259206601,0,428.7969970703125,410.3810119628906,426.7650146484375,0,5
2016-03-28,0.5824197665476798,6.790162669652047,1.0,8.625968777867087,-0.0138287853110252,-0.0294962588746594,1,0.9967485224634368,0,426.8569946289063,412.4960021972656,420.9039916992188,0,5
2016-04-04,0.583548538346314,6.487108990066686,1.0,8.147171568053935,0.0015668341284662,0.0334228126218922,1,1.0344571568845744,0,425.3609924316406,416.5150146484375,421.5639953613281,0,5
2016-04-11,0.5939975082697599,6.208555954796454,1.0,7.66403408039214,0.0137463787240994,0.0316950000791607,1,0.906520839236334,0,432.625,420.5329895019531,427.3989868164063,0,5
2016-04-18,0.6451884452500474,6.124041347663247,1.0,7.148045132509628,0.0703622526018223,0.1028062018978213,1,0.044603642713801,1,460.14599609375,427.08599853515625,458.5549926757813,1,5
