Date,rsi_1w,macd_pct_1w,ema_cross_1w,atr_pct_1w,ret_1,ret_5,smc_bias_1w,zone_dist_atr,at_zone,high,low,close,label,label_bars
2009-11-30,0.6637280659903425,4.530222438224588,1.0,3.792380282063609,0.0148708516192437,0.0721785210916454,0,0.2023366787076965,1,1815.5999755859373,1750.8800048828125,1791.9100341796875,0,5
2009-12-07,0.6638382025639737,4.479815194396717,1.0,3.724359590691307,8.371967972209404e-05,0.0348052047877178,0,0.2037670520488264,1,1810.31005859375,1759.3399658203125,1792.06005859375,0,5
2009-12-14,0.6755104309410872,4.419938066668133,1.0,3.576905898012803,0.0085013800663036,0.0104284352082242,0,0.02629567173692,1,1814.489990234375,1777.0799560546875,1807.3599853515625,0,5
2009-12-21,0.7184963027299207,4.473490646017215,1.0,3.4493341388064778,0.0339856385314085,0.0580478175433087,0,0.9950835464841024,0,1869.9000244140625,1818.3900146484373,1869.8399658203125,0,4
2009-12-28,0.7031948332458535,4.562777660386208,1.0,3.304868689388262,-0.0051096754279065,0.0523319144687715,0,0.8888957248265296,0,1882.5799560546875,1860.31005859375,1860.31005859375,0,3
2010-01-04,0.7245900420911399,4.621016112681466,1.0,3.1407844613219487,0.0172030712804378,0.0546641341299656,0,1.362165793145529,0,1893.25,1867.6199951171875,1892.5899658203125,0,2
2010-01-11,0.6787693856595045,4.625240704342952,1.0,3.13343056271835,-0.0149425854908207,0.0396378289594228,0,1.0074720901494694,0,1897.489990234375,1852.31005859375,1864.52001953125,0,1
2010-01-18,0.5805910591403408,4.387130721258806,1.0,3.4410325362643435,-0.038098949355863,-0.0069625004627438,0,0.175518596329653,1,1896.5400390625,1791.4000244140625,1794.8199462890625,0,2
2010-01-25,0.5182973917273155,3.887306569119473,1.0,3.671058267095263,-0.0304220501749741,-0.0713701891691265,0,0.3135421137473261,1,1825.949951171875,1734.030029296875,1741.0400390625,1,5
2010-02-01,0.5234981034314525,3.3587085635604086,1.0,3.705725217175236,0.0029135225216947,-0.0633469912195252,0,0.231197514636414,1,1787.8900146484375,1712.8900146484375,1746.1199951171875,1,4
2010-02-08,0.5569516252378515,3.009015106007777,1.0,3.57627963317297,0.0187170502470639,-0.0618330122528991,0,0.2833754128186,1,1783.699951171875,1734.1199951171875,1779.1099853515625,1,4
2010-02-15,0.5977118933354905,2.876298165641434,1.0,3.441161375009557,0.0245457546382787,-0.0223446721237996,1,0.2814625482587288,1,1830.3800048828125,1782.72998046875,1823.3199462890625,1,4
2010-02-22,0.5915607238430528,2.783484575720143,1.0,3.3922719289128462,-0.0025479929096157,0.0132062843224476,1,0.2110399490757651,1,1829.1800537109373,1781.1199951171875,1818.6800537109373,1,3
2010-03-01,0.6499837084404994,2.869551411673445,1.0,3.3019466877173618,0.0377036721809238,0.0813320066783456,1,0.1432014042893196,1,1889.6800537109373,1826.6099853515625,1888.56005859375,0,5
2010-03-08,0.6756319385441497,3.0780260271797943,1.0,3.172925533259151,0.0188151829679563,0.0972336671246072,1,0.4412011182012991,1,1930.1700439453125,1885.989990234375,1924.4300537109373,0,5
2010-03-15,0.681242075778007,3.267766404537916,1.0,3.093512552632993,0.0041484582019135,0.0826650750794568,1,0.5844778050142341,0,1949.1400146484373,1906.010009765625,1932.4300537109373,1,5
2010-03-22,0.6955600651604272,3.4366306857410023,1.0,3.0428177217996306,0.010398878213726,0.0685181986549041,1,0.3522690168213977,1,1976.3800048828125,1921.7099609375,1952.6300048828125,0,5
2010-03-29,0.7005299396428428,3.5718881661862176,1.0,2.9449564084363336,0.0035428038244651,0.074608995388985,1,0.2425998825433475,1,1979.489990234375,1943.969970703125,1959.56005859375,0,5
2010-04-05,0.7248679439244673,3.722389704545293,1.0,2.817405092156154,0.0176383340160954,0.0545436572241566,1,0.2535985460492388,1,1994.47998046875,1958.010009765625,1994.4300537109373,0,4
2010-04-12,0.7370197063705993,3.884589098436117,1.0,2.7826543167890856,0.0091883209972065,0.0449167952534068,1,0.5831046523800234,0,2040.489990234375,1986.8299560546875,2012.8399658203125,0,3
2010-04-19,0.763033618089543,4.076417546233743,1.0,2.7642233817441646,0.0208898138488233,0.0616581509003166,1,0.0479631724996942,1,2055.6298828125,1988.3699951171875,2055.330078125,0,1
2010-04-26,0.6710105857597205,4.141080077462793,1.0,2.8778465441458128,-0.0269743236100108,0.0242849490765797,1,0.355187656851527,1,2059.419921875,1991.949951171875,2000.6300048828125,0,1
2010-05-03,0.4937596643991561,3.7367725624475607,1.0,3.9999976544506737,-0.0785792745165663,-0.0578371292644517,1,0.5917998730100933,0,2039.52001953125,1752.31005859375,1849.43994140625,0,2
2010-05-10,0.5433069494543044,3.2592841955352494,1.0,4.102707488171643,0.0307008919447344,-0.0447745713358127,1,0.1228227200282221,1,1983.1300048828125,1885.510009765625,1907.0999755859373,0,1
2010-05-17,0.4707404321396377,2.7033528401477427,1.0,4.633707338251069,-0.0452264180355479,-0.0991893103685672,1,0.202576545232629,1,1933.25,1767.93994140625,1822.77001953125,0,5
2010-05-24,0.4961936363095813,2.2125225009926583,1.0,4.66229235230066,0.0161193723245549,-0.1039597518928356,1,0.5222090244801596,0,1867.719970703125,1756.6300048828125,1852.3900146484373,0,5
2010-05-31,0.4791444446181349,1.7684136703861344,1.0,4.666733575268145,-0.0110465837191,-0.0880320120019249,0,0.7655284904579294,0,1898.9300537109373,1824.7099609375,1832.0400390625,0,4
2010-06-07,0.4930722754062227,1.4350149292737937,1.0,4.600189393912217,0.008213802517579,-0.0012389349677794,0,0.5924272600159234,0,1848.6199951171875,1770.4599609375,1847.1500244140625,0,3
2010-06-14,0.5499633822053113,1.4047963592144883,1.0,4.4260461969079214,0.0352796396564407,0.0033398127439268,1,0.1888027575618942,1,1925.199951171875,1844.1600341796875,1913.47998046875,0,2
2010-06-21,0.4838735636720706,1.1360863889003328,1.0,4.70665675414025,-0.0399626528137133,0.0086035779657613,0,0.6814751461231205,0,1939.77001953125,1829.300048828125,1838.52001953125,0,1
2010-06-28,0.4065408443975608,0.4145151494748593,1.0,5.279825758338412,-0.0617995202463417,-0.0693153146051352,0,0.1693083386403634,1,1852.6600341796875,1700.0400390625,1728.3399658203125,1,5
2010-07-05,0.4771492193672034,0.1778329475491476,1.0,5.047153880269395,0.0488083895574176,-0.0094603413286176,0,0.5863850519157212,0,1815.239990234375,1719.199951171875,1814.7900390625,0,5
2010-07-12,0.4692826735817466,-0.0441482513485136,1.0,4.957551077453687,-0.006251659145847,-0.0239258029920437,0,0.4742284267948387,1,1863.52001953125,1802.5400390625,1803.47998046875,0,5
2010-07-19,0.5231093462573628,0.0957762557914637,1.0,4.772898172393385,0.0390931872364559,-0.0201122554120285,0,0.2470114042132544,1,1875.3800048828125,1784.550048828125,1875.3800048828125,0,5
2010-07-26,0.5142197685500992,0.155523331053761,1.0,4.7129050954946194,-0.0060865918951655,0.0137638055065192,0,0.3812241620467021,1,1900.1500244140625,1833.9000244140625,1864.0,0,4
2010-08-02,0.5428060503939376,0.3590065288757627,1.0,4.463314139825601,0.0206438142994107,0.0962071400522717,0,0.0634630716101227,1,1911.010009765625,1873.43994140625,1902.8800048828125,0,1
2010-08-09,0.4773823584679176,0.1719487684704659,1.0,4.773279461786293,-0.0451915607477513,0.0022071897471027,0,0.6648523397535651,0,1918.780029296875,1807.4599609375,1818.800048828125,0,5
2010-08-16,0.482930066721433,0.0407578118371278,1.0,4.652660645310335,0.0038138917030234,0.0122727405959732,0,0.7613081333120004,0,1862.3699951171875,1801.739990234375,1825.75,1,5
2010-08-23,0.4572739751910867,-0.2150321523169775,1.0,4.783197260119782,-0.0188594518281659,-0.0456798984686486,0,0.3566031190972733,1,1842.7900390625,1747.3199462890625,1791.6400146484375,1,4
2010-08-30,0.5205400808609562,-0.0606561215950448,1.0,4.693644385929699,0.0429728141667871,0.003379507593304,0,0.3096168361333728,1,1870.31005859375,1755.3800048828125,1870.31005859375,0,5
2010-09-06,0.5368227512877727,0.1461387878991989,1.0,4.471841217144198,0.0117099165829355,-0.0055543901231711,0,0.0608588514074576,1,1897.9300537109373,1854.4300537109373,1892.3399658203125,1,5
2010-09-13,0.5809876670149511,0.5549630526256425,1.0,4.268417177240313,0.0330004928615927,0.0726376634861729,0,0.1923737769879419,1,1961.010009765625,1908.4100341796875,1955.8299560546875,0,5
2010-09-20,0.6225105299110877,1.111403745994238,1.0,4.07040506601603,0.0341820467273299,0.1030058185104794,0,0.4100588825251365,1,2023.8499755859373,1960.4300537109373,2023.8399658203125,0,5
2010-09-27,0.5969924430811103,1.461610135662138,1.0,4.009782152314256,-0.013550958336193,0.1083143120024523,0,0.287785607239404,1,2029.6500244140625,1979.739990234375,1996.5999755859373,1,5
2010-10-04,0.6159328384073384,1.8015743614074209,1.0,3.904308161228709,0.0151259603184126,0.0804674581540778,0,0.3865224472526991,1,2030.8900146484373,1963.6800537109373,2027.030029296875,1,4
2010-10-11,0.6563439604164472,2.263861744977232,1.0,3.811737555921969,0.0342841163766012,0.1030416579477435,1,0.5016258713168851,0,2097.72998046875,2007.1300048828125,2097.72998046875,0,5
