Datetime,rsi_1m,macd_pct_1m,ema_cross_1m,atr_pct_1m,ret_1,ret_5,smc_bias_1m,zone_dist_atr,at_zone,high,low,close,label,label_bars
2026-06-21 23:00:00,0.6436578087815584,0.0249554723265657,1.0,0.0420166298423638,9.59479092532689e-05,0.0001198193070131,1,2.0313157342429644,0,4173.7998046875,4172.5,4173.2001953125,1,4
2026-06-21 23:01:00,0.5937757961046247,0.0232205320105771,1.0,0.0412499257330934,-0.0002157787139172,-4.798085447887957e-05,0,1.546360607364628,0,4172.89990234375,4171.89990234375,4172.2998046875,1,3
2026-06-21 23:02:00,0.5975102012365544,0.0217832660938489,1.0,0.0396726292019187,2.3990715009247765e-05,-0.0001198279300442,0,1.668272912121156,0,4173.10009765625,4172.39990234375,4172.39990234375,1,2
2026-06-21 23:03:00,0.5693543255919138,0.0194557790486556,1.0,0.0388981818687028,-0.0001198422904984,-0.0001918109823932,0,1.3935807554188273,0,4173.10009765625,4171.89990234375,4171.89990234375,1,1
2026-06-21 23:04:00,0.7002018238536912,0.0256048047884907,1.0,0.0446344088057644,0.0010302447979331,0.0008145624177799,1,3.520229598001922,0,4176.89990234375,4172.60009765625,4176.2001953125,0,5
2026-06-21 23:05:00,0.7068883940368335,0.0307167905833177,1.0,0.0438374439023582,7.178629200588205e-05,0.0007904008005326,1,3.747719871108354,0,4177.0,4175.60009765625,4176.5,0,4
2026-06-21 23:06:00,0.6643204889354763,0.0328519452262475,1.0,0.0436223098595417,-0.0001915195209036,0.0008146599935461,1,3.239160945527841,0,4177.0,4175.2998046875,4175.7001953125,0,3
2026-06-21 23:07:00,0.7111606629515128,0.03794839689979,1.0,0.0447614343335118,0.0004788469233343,0.0012695162018712,1,4.224736539158505,0,4177.7998046875,4175.2998046875,4177.7001953125,0,2
2026-06-21 23:08:00,0.7111606629515128,0.0415212049527344,1.0,0.0446414198368233,0.0,0.0013893584923696,1,4.161028223995434,0,4179.0,4177.2001953125,4177.7001953125,0,1
2026-06-21 23:09:00,0.7496478093190879,0.0474534701446765,1.0,0.0533967709798582,0.0004546689265385,0.000813782620975,1,4.32847013439486,0,4179.89990234375,4172.89990234375,4179.60009765625,0,2
2026-06-21 23:10:00,0.7688535574900005,0.0536607920210547,1.0,0.0534989571481375,0.0002631718058072,0.0010051681347764,1,4.8109204770341885,0,4181.5,4179.2001953125,4180.7001953125,0,1
2026-06-21 23:11:00,0.6088260768961993,0.0512869172106697,1.0,0.0567302416909529,-0.0008375309685462,0.0003591566871339,1,3.0637398516004657,0,4180.60009765625,4176.60009765625,4177.2001953125,0,2
2026-06-21 23:12:00,0.5862938134219593,0.0476681915935058,1.0,0.0552509632098569,-0.0001436705777582,-0.0002633608139586,1,2.8861684179164304,0,4177.7998046875,4176.2998046875,4176.60009765625,0,1
