Datetime,rsi_4h,macd_pct_4h,ema_cross_4h,atr_pct_4h,ret_1,ret_5,smc_bias_4h,zone_dist_atr,at_zone,high,low,close,label,label_bars
2024-07-10 00:00:00,0.5397202687903451,-0.1159878829767468,-1.0,1.952136062498872,0.0049573028804719,0.0061620652933349,0,0.0140973739290318,1,3080.91552734375,3030.247802734375,3079.260009765625,1,9
2024-07-10 04:00:00,0.5609880625987634,0.0251629058261029,-1.0,1.8992376420328876,0.0060214067503832,0.0042034583271348,1,0.1222535678413277,1,3121.511962890625,3080.389404296875,3097.857421875,0,10
2024-07-10 08:00:00,0.5645717120978211,0.1426978802465082,-1.0,1.8233665531643528,0.0009924283945785,0.0108119952375638,1,0.1816156335371258,1,3106.46826171875,3079.752685546875,3100.933349609375,0,10
2024-07-10 12:00:00,0.5900432484228475,0.2870908459176043,-1.0,1.777023096019937,0.006986327942716,0.017581949001876,1,0.5768323607638093,0,3126.49560546875,3084.664794921875,3122.67333984375,0,3
2024-07-10 16:00:00,0.5652724544749624,0.3608417704793086,-1.0,1.783540107795598,-0.0048545102919703,0.0141029556761793,1,0.3046757177082606,1,3148.407470703125,3093.84375,3107.551025390625,0,10
2024-07-10 20:00:00,0.5564024446555065,0.4004160164578632,-1.0,1.7195952567971189,-0.00171738305737,0.0074282697383374,1,0.2165913930134029,1,3110.111083984375,3083.7900390625,3102.21875,1,4
2024-07-11 00:00:00,0.5169944514801885,0.3673709033938217,-1.0,1.7625329452630007,-0.0077835318116861,-0.0063766688237318,0,0.0357793534517946,1,3126.90869140625,3060.849853515625,3078.166259765625,1,3
2024-07-11 04:00:00,0.572617789769602,0.4353980670661197,-1.0,1.7216251900384574,0.0132449199313491,0.0058758227130386,1,0.5315159045630894,0,3121.039794921875,3074.52294921875,3119.20751953125,0,5
2024-07-11 08:00:00,0.606439136113151,0.555189696715231,-1.0,1.6729003631974142,0.009075978795483,0.0079654735658056,1,1.0821297314392435,0,3154.99560546875,3115.91162109375,3147.646240234375,0,3
2024-07-11 12:00:00,0.5479357253708387,0.561862675981011,-1.0,1.8009720975645545,-0.0113837718561065,0.0014362120016695,1,0.3809829137397676,1,3208.9384765625,3108.827392578125,3112.017333984375,0,5
2024-07-11 16:00:00,0.5426873420645254,0.5477898766759595,-1.0,1.7734224578378672,-0.0010663240788346,0.0020872709802048,1,0.3271540583467076,1,3146.327880859375,3103.107666015625,3108.70068359375,0,4
2024-07-11 20:00:00,0.528918774179643,0.5099470361807703,-1.0,1.7207396367458632,-0.0026960333908885,0.0071747694010024,1,0.1811904330677083,1,3119.035888671875,3088.850341796875,3100.330810546875,0,10
2024-07-12 00:00:00,0.5060873555789027,0.4397295273693024,-1.0,1.7418199383379556,-0.0044674965540565,-0.0105376470844031,1,0.0772591399623282,1,3117.7861328125,3058.65771484375,3086.510986328125,0,10
2024-07-12 04:00:00,0.4785453406376561,0.3355547661787547,-1.0,1.7079584898090712,-0.0055588536796324,-0.0251724795595187,0,0.1631171543166519,1,3097.473388671875,3062.43505859375,3069.401123046875,1,10
2024-07-12 08:00:00,0.4765816714872342,0.2451617777911296,-1.0,1.6633707011550432,-0.0003919711285131,-0.0141806788319254,0,0.1439857970162733,1,3083.214599609375,3050.230712890625,3068.1982421875,1,9
2024-07-12 12:00:00,0.5811788662774099,0.3406435024531805,-1.0,1.6823840674852204,0.0219145902554593,0.0088002355023686,1,0.8626221074437761,0,3138.36083984375,3063.146484375,3136.1787109375,0,10
