Datetime,rsi_15m,macd_pct_15m,ema_cross_15m,atr_pct_15m,ret_1,ret_5,smc_bias_15m,zone_dist_atr,at_zone,dxy_return_1d,vix_level,tnx_level,high,low,close,label,label_bars
2026-04-19 22:30:00,0.2695064864444164,-0.2715955710340082,-1.0,0.3290292481149156,-0.0011869596896989,-0.0139659850298627,-1,0.1298176383552986,1,0.0,0.3495999908447265,0.4245999813079834,4810.60009765625,4798.39990234375,4799.5,0,4
2026-04-19 22:45:00,0.2693012098028954,-0.3303736624088741,-1.0,0.3193742565685663,-2.0856068356778223e-05,-0.0118477349636734,-1,0.1402752991340359,1,0.0,0.3495999908447265,0.4245999813079834,4806.89990234375,4797.60009765625,4799.39990234375,0,3
2026-04-19 23:00:00,0.2556822177207328,-0.3839793504847884,-1.0,0.3079920707218656,-0.0013552539280947,-0.0179276334806086,-1,0.5859837426785462,0,0.0,0.3495999908447265,0.4245999813079834,4799.39990234375,4792.0,4792.89990234375,0,2
2026-04-19 23:15:00,0.2481955884289628,-0.4275643329399413,-1.0,0.2981389760080504,-0.0007514136494162,-0.0042920514020003,-1,0.8579341679372078,0,0.0,0.3495999908447265,0.4245999813079834,4796.2001953125,4788.2001953125,4789.2998046875,0,1
2026-04-19 23:30:00,0.2142322577831872,-0.4886072542383837,-1.0,0.3400222658061128,-0.0037863356515881,-0.0071008189871548,-1,1.870775194205877,0,0.0,0.3495999908447265,0.4245999813079834,4793.5,4752.0,4771.2001953125,1,6
2026-04-19 23:45:00,0.2378128439619934,-0.5228244931379668,-1.0,0.3439055484416068,0.0007960874086947,-0.0051177718887611,-1,1.6167868401847558,0,0.0,0.3495999908447265,0.4245999813079834,4775.0,4756.0,4775.0,1,5
2026-04-20 00:00:00,0.2313207232443029,-0.5498720996055839,-1.0,0.3357281542405682,-0.0006912974643391,-0.0057882132847435,-1,1.8632935995985505,0,-0.0005097672501354,0.3774000167846679,0.425,4774.7998046875,4764.2001953125,4771.7001953125,1,4
2026-04-20 00:15:00,0.3154808309468301,-0.5398821184281399,-1.0,0.3323419484973375,0.0028878361854687,-0.00154512317118,-1,1.0091689404831123,0,0.0,0.3774000167846679,0.425,4785.89990234375,4771.5,4785.5,1,4
2026-04-20 00:30:00,0.3114886852027884,-0.5298115242609497,-1.0,0.3201969460731024,-0.0003134960054929,-0.0011072055272567,-1,1.1456975191074743,0,0.0,0.3774000167846679,0.425,4788.2001953125,4780.5,4784.0,1,3
2026-04-20 00:45:00,0.3581393237415851,-0.5015725319538452,-1.0,0.318889651486531,0.0016708441648169,0.0043499742891484,-1,0.6249544385089801,0,0.0,0.3774000167846679,0.425,4793.7998046875,4779.0,4792.0,1,2
2026-04-20 01:00:00,0.4609055333159469,-0.4377240046803407,-1.0,0.3295546380125425,0.0043519319393343,0.007905818819788,-1,0.6178809436252796,0,0.0,0.3774000167846679,0.425,4813.7001953125,4790.2998046875,4812.89990234375,1,8
2026-04-20 01:15:00,0.4989366990640393,-0.3684650459002432,-1.0,0.3277985676640637,0.0019097453261416,0.0105068616102688,-1,0.0379645850780394,1,0.0,0.3774000167846679,0.425,4823.10009765625,4808.0,4822.10009765625,0,7
2026-04-20 01:30:00,0.5149581413817157,-0.3037884086551232,-1.0,0.3199681765007902,0.0008291702386351,0.0084481956634352,1,0.2201726305623163,1,0.0,0.3774000167846679,0.425,4831.2998046875,4820.60009765625,4826.10009765625,0,6
2026-04-20 01:45:00,0.5219529910256928,-0.2469966344980875,-1.0,0.3101763433308733,0.0003521285834757,0.0091138202524039,1,0.3405485114052892,1,0.0,0.3774000167846679,0.425,4834.5,4825.60009765625,4827.7998046875,0,5
2026-04-20 02:00:00,0.4884783188666695,-0.2124933971006295,-1.0,0.3013605005901644,-0.0015547106299393,0.0058882654576475,-1,0.165242418505278,1,0.0,0.3774000167846679,0.425,4828.7998046875,4820.10009765625,4820.2998046875,0,4
2026-04-20 02:15:00,0.4853509401589208,-0.183922930523109,-1.0,0.2899529833550022,-0.000145168941497,0.001391164576816,-1,0.2218384328989136,1,0.0,0.3774000167846679,0.425,4823.39990234375,4816.60009765625,4819.60009765625,0,3
2026-04-20 02:30:00,0.4660616399230993,-0.1665156135497139,-1.0,0.2816398227976138,-0.0008718620816932,-0.0013904428310187,-1,0.5382869699279326,0,0.0,0.3774000167846679,0.425,4821.39990234375,4813.2001953125,4815.39990234375,1,2
2026-04-20 02:45:00,0.4562968532664666,-0.1544004653153924,-1.0,0.267424188382156,-0.0004362162604412,-0.0026558293300951,-1,0.7303016821525572,0,0.0,0.3774000167846679,0.425,4817.0,4813.10009765625,4813.2998046875,1,1
2026-04-20 09:30:00,0.4462307225827293,-0.1466357706531464,-1.0,0.3597781565401368,-0.0004363051396545,-0.0034442630532254,-1,0.5575010442451863,0,0.0,0.3774000167846679,0.425,4879.60009765625,4804.60009765625,4811.2001953125,1,5
2026-04-20 09:45:00,0.4474792647298148,-0.1384915938268773,-1.0,0.345793803531137,4.150791454549108e-05,-0.0018480445087405,-1,0.5920264499824167,0,0.0,0.3774000167846679,0.425,4817.10009765625,4809.2001953125,4811.39990234375,1,4
2026-04-20 10:00:00,0.4761403818029363,-0.1229614291157001,-1.0,0.3362191644504937,0.0009348416314054,-0.000768033935838,-1,0.4199791276604403,1,0.0,0.3774000167846679,0.425,4820.0,4809.60009765625,4815.89990234375,1,3
2026-04-20 10:15:00,0.4919091611005385,-0.1052982983386914,-1.0,0.3206399526726703,0.0005189790865536,0.0006228072324088,-1,0.2783412459335793,1,0.0,0.3774000167846679,0.425,4821.2001953125,4815.39990234375,4818.39990234375,1,2
2026-04-20 10:30:00,0.4728995975179638,-0.0955035472426322,-1.0,0.3053456178567856,-0.0006435944356866,0.0004154290571634,-1,0.503314707028707,0,0.0,0.3774000167846679,0.425,4820.10009765625,4815.10009765625,4815.2998046875,1,1
2026-04-20 10:45:00,0.4757176280880288,-0.0860176700575556,-1.0,0.3793293327888823,8.314622058591681e-05,0.0009348804174038,0,0.3831970623817117,1,0.0,0.3774000167846679,0.425,4879.60009765625,4815.0,4815.7001953125,1,4
2026-04-20 11:00:00,0.4361992764488721,-0.0881634565225452,-1.0,0.3671024077719402,-0.0013091383579677,-0.0004157658551093,0,0.3870295622200092,1,0.0,0.3774000167846679,0.425,4816.10009765625,4806.39990234375,4809.39990234375,1,3
2026-04-20 11:15:00,0.4271023079222907,-0.0912681030122886,-1.0,0.3475245983661134,-0.0003119378708422,-0.0016625453573571,0,0.3191864942065121,1,0.0,0.3774000167846679,0.425,4810.7001953125,4806.2998046875,4807.89990234375,1,2
2026-04-20 11:30:00,0.4548536947716141,-0.0869363230628413,-1.0,0.328857592233749,0.0007068992408676,-0.001474625203043,0,0.5519462586062078,0,0.0,0.3774000167846679,0.425,4811.7001953125,4807.39990234375,4811.2998046875,1,1
2026-04-20 11:45:00,0.580893671249602,-0.0499017342060183,-1.0,0.4051160527828251,0.0040654882180337,0.0032344574506772,0,0.4189776382100613,1,0.0,0.3774000167846679,0.425,4879.60009765625,4822.39990234375,4830.89990234375,0,10
2026-04-20 12:00:00,0.578689700328307,-0.0210900711962339,-1.0,0.3912845264106403,-6.206172697709178e-05,0.0030892495031142,0,0.4179534968038043,1,0.0,0.3774000167846679,0.425,4832.89990234375,4822.7001953125,4830.60009765625,0,10
2026-04-20 12:15:00,0.5438518012936906,-0.006041799192303,-1.0,0.3916634158429423,-0.0009734781098078,0.0034249097512741,0,0.1692851640704474,1,0.0,0.3774000167846679,0.425,4842.89990234375,4824.0,4825.89990234375,0,10
2026-04-20 12:30:00,0.5444807361123473,0.0059984399872562,-1.0,0.3798133441771502,2.0741544620506147e-05,0.0037575891667369,0,0.1800241208030169,1,0.0,0.3774000167846679,0.425,4829.7001953125,4818.7998046875,4826.0,0,10
2026-04-20 12:45:00,0.523511535080184,0.0109059936305186,-1.0,0.3645802787401075,-0.0005596665950147,0.0024910233308546,0,0.0340981631494756,1,0.0,0.3774000167846679,0.425,4828.7998046875,4820.89990234375,4823.2998046875,0,10
2026-04-20 13:00:00,0.6007759433985561,0.0353708039641579,-1.0,0.36335725016873,0.0026089334904213,0.0010344686032421,0,0.7511958137097138,0,0.0,0.3774000167846679,0.425,4837.10009765625,4819.7001953125,4835.89990234375,0,7
2026-04-20 13:15:00,0.6454871050555476,0.0690389983635323,-1.0,0.3577044126365785,0.0018800112444825,0.0029765415747018,0,1.286716826452257,0,0.0,0.3774000167846679,0.425,4846.5,4832.2998046875,4845.0,0,3
2026-04-20 13:30:00,0.6304483200355997,0.091753231551318,-1.0,0.3482053180090639,-0.0003715457302533,0.0035784739542563,0,1.2155869814608429,0,0.0,0.3774000167846679,0.425,4847.2998046875,4836.5,4843.2001953125,0,5
2026-04-20 13:45:00,0.594009120424882,0.101327766185315,-1.0,0.334551730827071,-0.0009089838727494,0.0026487485368864,0,0.9945220198632608,0,0.0,0.3774000167846679,0.425,4845.2001953125,4837.7998046875,4838.7998046875,0,4
2026-04-20 14:00:00,0.5713801058875493,0.1030529681822719,-1.0,0.3298884154786372,-0.0005787829871799,0.0026296321447212,0,0.8336656476022195,0,0.0,0.3774000167846679,0.425,4839.39990234375,4826.5,4836.0,0,3
2026-04-20 14:15:00,0.6127971638158519,0.1150519689893132,-1.0,0.3251831773364193,0.0015083334990677,0.0015290321533676,0,1.307945240170811,0,0.0,0.3774000167846679,0.425,4847.2001953125,4834.10009765625,4843.2998046875,0,2
2026-04-20 14:30:00,0.5458774270269859,0.1092934330147408,1.0,0.3281997758408493,-0.0017771464431302,-0.0021281255342451,0,0.7562639831498175,0,0.0,0.3774000167846679,0.425,4847.89990234375,4830.5,4834.7001953125,0,1
2026-04-20 14:45:00,0.481363215398299,0.0873826587989012,-1.0,0.3397218855814046,-0.0020291308609667,-0.0037857106649585,0,0.1342001524611083,1,0.0,0.3774000167846679,0.425,4835.10009765625,4811.89990234375,4824.89990234375,0,10
2026-04-20 15:00:00,0.4423040269622375,0.0578855343148568,-1.0,0.3375459577647856,-0.0014103092014003,-0.0042870359936095,0,0.2828513927927967,1,0.0,0.3774000167846679,0.425,4827.2001953125,4812.60009765625,4818.10009765625,0,10
2026-04-20 15:15:00,0.5074937712513701,0.0509631502079177,-1.0,0.3359921642099586,0.0021354498733323,-0.0015728031330972,0,0.3513339768090982,1,0.0,0.3774000167846679,0.425,4829.7998046875,4814.10009765625,4828.39990234375,0,10
2026-04-20 15:30:00,0.4607551854941526,0.0313971011598647,-1.0,0.3272005132407705,-0.0017204346239747,-0.0048015712561397,0,0.1648616440244753,1,0.0,0.3774000167846679,0.425,4829.5,4819.60009765625,4820.10009765625,0,10
2026-04-20 15:45:00,0.4596555517057946,0.0153103355568444,-1.0,0.3137710310522003,-4.15342972051036e-05,-0.0030659591102146,0,0.185162316749632,1,0.0,0.3774000167846679,0.425,4821.7001953125,4815.0,4819.89990234375,0,10
2026-04-20 16:00:00,0.4504031071732157,-0.0001170455234404,-1.0,0.3024255082018869,-0.0003320324790081,-0.001368860728256,0,0.6999691898564543,0,0.0,0.3774000167846679,0.425,4821.5,4814.10009765625,4818.2998046875,0,10
2026-04-20 16:15:00,0.4732407275001217,-0.0069038254536824,-1.0,0.2945628687974505,0.0006639547490401,0.0007054032221844,0,0.9435047673464224,0,0.0,0.3774000167846679,0.425,4821.89990234375,4812.5,4821.5,0,10
2026-04-20 16:30:00,0.4768981157657578,-0.0113140609197538,-1.0,0.2822338621965515,0.0001036967906777,-0.00132634986047,0,1.0213579338597123,0,0.0,0.3774000167846679,0.425,4824.60009765625,4818.7001953125,4822.0,0,10
2026-04-20 16:45:00,0.5036220456443189,-0.0086787487683337,-1.0,0.2691316217091381,0.0007463198695862,0.0011404046330909,0,1.3474852231362056,0,0.0,0.3774000167846679,0.425,4826.60009765625,4821.7001953125,4825.60009765625,0,10
2026-04-20 17:00:00,0.5260747996416056,-0.0013960817767381,-1.0,0.2596587570341561,0.0006422211177881,0.0018241600480841,0,1.5313038918161008,0,0.0,0.3774000167846679,0.425,4830.7001953125,4824.0,4828.7001953125,0,10
2026-04-20 17:15:00,0.5362753674721012,0.0066320283443987,-1.0,0.248879288345937,0.0002898708558181,0.0024460633829104,0,1.4807111599595786,0,0.0,0.3774000167846679,0.425,4831.5,4826.2001953125,4830.10009765625,0,10
2026-04-20 17:30:00,0.5345036028328232,0.0125158463808598,-1.0,0.2414639567279235,-4.144830487184947e-05,0.0017406603289984,0,1.5434126730559012,0,0.0,0.3774000167846679,0.425,4832.39990234375,4825.39990234375,4829.89990234375,0,10
2026-04-20 17:45:00,0.5091676357164885,0.012365755781422,-1.0,0.230858018569717,-0.000579849801376,0.0010571137369446,0,1.6485937110715136,0,0.0,0.3774000167846679,0.425,4830.2001953125,4825.7998046875,4827.10009765625,0,10
2026-04-20 18:00:00,0.5790158896158889,0.0270891994454127,-1.0,0.2278480380571367,0.0018834352799643,0.0021942291473227,0,1.0617577098531186,0,0.0,0.3774000167846679,0.425,4836.5,4827.60009765625,4836.2001953125,0,10
2026-04-20 18:15:00,0.5574221257401648,0.0345563349625706,1.0,0.2178803165312935,-0.0004757537127648,0.0010762543167697,0,1.3292674954981245,0,0.0,0.3774000167846679,0.425,4835.89990234375,4832.0,4833.89990234375,0,10
2026-04-20 18:30:00,0.5665060676190218,0.0419729677739505,1.0,0.209062184887814,0.0002482563488808,0.0010346398098324,0,1.2662585433632283,0,0.0,0.3774000167846679,0.425,4835.7998046875,4831.2001953125,4835.10009765625,0,10
2026-04-20 18:45:00,0.5633902509490938,0.0468195843692186,1.0,0.1991641914030935,-6.210880606438707e-05,0.0010139793086398,0,1.3604568756050597,0,0.0,0.3774000167846679,0.425,4837.0,4833.60009765625,4834.7998046875,1,9
2026-04-20 19:00:00,0.6109673807063531,0.060233998188001,1.0,0.1956198122056905,0.0012815883516186,0.0028754174616345,0,0.7286098259622987,0,0.0,0.3774000167846679,0.425,4842.10009765625,4834.7001953125,4841.0,0,2
2026-04-20 19:15:00,0.5740284769149193,0.0645472475119037,1.0,0.1882712150433755,-0.0007025607937709,0.0002894213878992,0,1.1308762922446742,0,0.0,0.3774000167846679,0.425,4840.89990234375,4836.60009765625,4837.60009765625,0,10
2026-04-20 19:30:00,0.5166402998913022,0.0576622735147021,1.0,0.1867115741035652,-0.0011997215386774,-0.0004345464380133,0,1.784630611103795,0,0.0,0.3774000167846679,0.425,4837.60009765625,4829.7001953125,4831.7998046875,1,6
2026-04-20 19:45:00,0.5421368094336129,0.0564681170655436,1.0,0.1784382985651903,0.0006206939808297,-6.210880606438707e-05,0,1.5184761104952516,0,0.0,0.3774000167846679,0.425,4834.89990234375,4831.39990234375,4834.7998046875,1,5
2026-04-20 20:00:00,0.5340488557784312,0.0536062706802947,1.0,0.1725173566596397,-0.0001654403246487,-0.0001654403246487,0,1.6667570769467772,0,0.0,0.3774000167846679,0.425,4837.39990234375,4832.7998046875,4834.0,1,4
2026-04-20 20:15:00,0.5571774828120686,0.0550070358186293,1.0,0.1671978071297034,0.0005377324452773,-0.00090929623099,0,1.0387319246607851,0,0.0,0.3774000167846679,0.425,4837.7001953125,4832.89990234375,4836.60009765625,1,3
2026-04-20 20:30:00,0.5625742142331361,0.0564829770664217,1.0,0.1620285852554419,0.0001240665795947,-8.266885762431286e-05,0,0.9951717199392353,0,0.0,0.3774000167846679,0.425,4838.0,4833.39990234375,4837.2001953125,1,2
2026-04-20 20:45:00,0.5961370857587295,0.0632177474218532,1.0,0.1588953057521293,0.0007852296513952,0.0019022823324483,0,2.979668216870433,0,0.0,0.3774000167846679,0.425,4842.7001953125,4836.89990234375,4841.0,0,10
2026-04-20 22:00:00,0.6616250619770228,0.0823228777853798,1.0,0.1675990222889432,0.0018367550868418,0.0031183434384605,1,3.4841014322635417,0,0.0,0.3774000167846679,0.425,4854.7998046875,4841.10009765625,4849.89990234375,0,7
2026-04-20 22:15:00,0.6551971628992797,0.0956314720819478,1.0,0.1627142353863006,-0.0001031002258944,0.0031806835372147,1,3.652432455627368,0,0.0,0.3774000167846679,0.425,4854.2001953125,4849.39990234375,4849.39990234375,0,6
2026-04-20 22:30:00,0.6723382190252155,0.1090182357766924,1.0,0.1601417252400856,0.0005153948657756,0.0031583459577131,1,3.3874389986100613,0,0.0,0.3774000167846679,0.425,4852.0,4845.7998046875,4851.89990234375,0,4
2026-04-20 22:45:00,0.6267089255851782,0.1127917920430176,1.0,0.1585306330281958,-0.0007009819218168,0.0023332974563015,1,3.866593323833242,0,0.0,0.3774000167846679,0.425,4852.89990234375,4846.2998046875,4848.5,0,4
2026-04-20 23:00:00,0.6046111209065467,0.1116448400797329,1.0,0.1590484664400347,-0.0003507256844414,0.0011973421204647,0,3.7256021145143103,0,0.0,0.3774000167846679,0.425,4852.5,4844.5,4846.7998046875,0,6
2026-04-20 23:15:00,0.6005896458526656,0.108956225917769,1.0,0.1525603079948164,-6.18581274967056e-05,-0.0007012710938738,1,3.392259658866342,0,0.0,0.3774000167846679,0.425,4848.0,4844.7001953125,4846.5,0,5
2026-04-20 23:30:00,0.5731996826141281,0.1023529764400765,1.0,0.1459973188952776,-0.0004127541076037,-0.0010109249755831,1,3.2634428224490484,0,0.0,0.3774000167846679,0.425,4846.39990234375,4843.60009765625,4844.5,0,4
2026-04-20 23:45:00,0.5450887653074191,0.0925598266353995,1.0,0.1431507120050433,-0.0004335954144938,-0.0019599152558527,1,3.026821077877459,0,0.0,0.3774000167846679,0.425,4845.60009765625,4840.5,4842.39990234375,0,5
2026-04-21 00:00:00,0.6073082972248598,0.0940540616554352,1.0,0.1477793465553864,0.0013002226357912,4.128930175539836e-05,1,3.8074762633930312,0,0.0036648783568097,0.39,0.4291999816894531,4851.2001953125,4841.0,4848.7001953125,0,1
2026-04-21 00:15:00,0.4998050255871922,0.0792611395488794,1.0,0.1528342794998941,-0.0018992584572128,-0.0015072434710159,0,2.444672102710724,0,0.0,0.39,0.4291999816894531,4849.60009765625,4839.2001953125,4839.5,0,5
2026-04-21 00:30:00,0.5281568573805174,0.0713651966542723,1.0,0.1534854305942589,0.0005990358214216,-0.0008463495220976,1,2.823014475917548,0,0.0,0.39,0.4291999816894531,4844.2998046875,4836.39990234375,4842.39990234375,0,2
2026-04-21 00:45:00,0.5397835756784795,0.0663635399171051,1.0,0.1494175280254059,0.0002478206315608,-0.000185774782933,1,3.064989936767148,0,0.0,0.39,0.4291999816894531,4845.89990234375,4841.2001953125,4843.60009765625,0,1
2026-04-21 01:00:00,0.4501979584601357,0.0469670827493837,1.0,0.1562888092796751,-0.0018598504706783,-0.0016120298391175,0,1.7445756363595923,0,0.0,0.39,0.4291999816894531,4844.2998046875,4832.60009765625,4834.60009765625,0,3
2026-04-21 01:15:00,0.4868831945716418,0.0370510580927281,1.0,0.151660892025687,0.0007443755093543,-0.0021678769655544,0,2.287106538670541,0,0.0,0.39,0.4291999816894531,4838.2001953125,4833.7001953125,4838.2001953125,0,1
2026-04-21 01:30:00,0.4379325719208343,0.0196765929052101,1.0,0.1568066607641731,-0.0011581457816411,-0.0014267642899827,0,1.4756063297890625,0,0.0,0.39,0.4291999816894531,4839.0,4828.2998046875,4832.60009765625,0,2
2026-04-21 01:45:00,0.4154402367870653,0.0011844691377763,1.0,0.1579660237691085,-0.0005796268164122,-0.0026054269278166,0,1.0985879719979106,0,0.0,0.39,0.4291999816894531,4833.60009765625,4825.2998046875,4829.7998046875,0,2
2026-04-21 02:00:00,0.3907450555166524,-0.0186232781393535,1.0,0.1544757155253868,-0.0006627122283084,-0.0035159597876859,0,0.6950052387767305,0,0.0,0.39,0.4291999816894531,4830.2001953125,4825.0,4826.60009765625,0,5
2026-04-21 02:15:00,0.3979730200723778,-0.0329346408062202,1.0,0.152450280199307,0.0001243236111818,-0.0015317857058256,0,0.7856966415429658,0,0.0,0.39,0.4291999816894531,4828.10009765625,4822.0,4827.2001953125,0,3
2026-04-21 02:30:00,0.3824972968422397,-0.0469327116002388,1.0,0.1499065116028558,-0.0003937613363493,-0.0026699225515294,0,0.5366208521158244,0,0.0,0.39,0.4291999816894531,4826.89990234375,4821.60009765625,4825.2998046875,0,3
2026-04-21 02:45:00,0.3918804178013143,-0.0561891332561657,1.0,0.1480591764114377,0.0001450986557038,-0.0013666781141843,0,0.6412307829670936,0,0.0,0.39,0.4291999816894531,4827.5,4821.5,4826.0,0,2
2026-04-21 03:00:00,0.3415878877384169,-0.0733153786977321,-1.0,0.149074288933229,-0.001306241217474,-0.0020932925152461,0,0.2391108161286447,1,0.0,0.39,0.4291999816894531,4826.89990234375,4819.2001953125,4819.7001953125,0,2
2026-04-21 03:15:00,0.3272299976379345,-0.0891875926731916,-1.0,0.151234336560004,-0.0004150496913375,-0.0018456299782751,0,0.5102918947828826,0,0.0,0.39,0.4291999816894531,4821.2001953125,4812.60009765625,4817.7001953125,0,4
2026-04-21 03:30:00,0.3006861217969758,-0.1071279050732183,-1.0,0.1527126346111885,-0.0008099238619561,-0.0027798774514131,0,1.3276877503586846,0,0.0,0.39,0.4291999816894531,4819.39990234375,4811.2001953125,4813.7998046875,0,6
2026-04-21 03:45:00,0.3377660801674904,-0.1157032825696374,-1.0,0.1473663175102592,0.0005192054407672,-0.0018669106742965,0,1.022909340030396,0,0.0,0.39,0.4291999816894531,4816.39990234375,4812.60009765625,4816.2998046875,0,3
2026-04-21 04:00:00,0.3134264563919809,-0.1268676893652088,-1.0,0.1436152981347354,-0.0007061651203574,-0.0027181744503579,0,1.542247402856772,0,0.0,0.39,0.4291999816894531,4816.60009765625,4812.10009765625,4812.89990234375,0,4
2026-04-21 04:15:00,0.2990895075507048,-0.1376458066458321,-1.0,0.1420272896698417,-0.0004364428969143,-0.0018483761297982,-1,1.8675342277381184,0,0.0,0.39,0.4291999816894531,4815.10009765625,4809.2998046875,4810.7998046875,0,6
2026-04-21 04:30:00,0.2935816944592709,-0.1458286668400249,-1.0,0.1390321297149035,-0.0001662657378975,-0.0015995921763582,-1,2.0276815547479368,0,0.0,0.39,0.4291999816894531,4812.7998046875,4808.0,4810.0,0,5
2026-04-21 04:45:00,0.2777432259711642,-0.1544479301497102,-1.0,0.1364428629722255,-0.0004782442131965,-0.0012679125275987,-1,2.417741699519123,0,0.0,0.39,0.4291999816894531,4811.89990234375,4807.0,4807.7001953125,0,5
2026-04-21 05:00:00,0.2795561445408897,-0.1592175935479055,-1.0,0.1373915130980203,2.071850137852493e-05,-0.0017663994669874,-1,2.3859183782162865,0,0.0,0.39,0.4291999816894531,4811.5,4804.2998046875,4807.7998046875,0,4
2026-04-21 05:15:00,0.2672299140370072,-0.164020748863761,-1.0,0.1357970879602245,-0.0003535936646361,-0.0014138280112661,-1,2.6752155766843857,0,0.0,0.39,0.4291999816894531,4809.7998046875,4804.2998046875,4806.10009765625,0,3
2026-04-21 05:30:00,0.4144530563024045,-0.1506502150153131,-1.0,0.1426247826342737,0.0018708690064457,0.0008934838920939,0,1.2318718633700765,0,0.0,0.39,0.4291999816894531,4815.7001953125,4804.39990234375,4815.10009765625,0,1
2026-04-21 05:45:00,0.3204607755831702,-0.159313910876529,-1.0,0.1529990066857633,-0.0025369519351201,-0.0014772023051285,-1,2.811515152597281,0,0.0,0.39,0.4291999816894531,4815.2998046875,4801.7001953125,4802.89990234375,0,1
2026-04-21 06:00:00,0.3298541849664197,-0.1627996463058179,-1.0,0.1648003005029524,0.0001457753216538,-0.0008531827702782,-1,0.5153744029240153,0,0.0,0.39,0.4291999816894531,4809.39990234375,4794.10009765625,4803.60009765625,0,1
2026-04-21 06:15:00,0.2876562699587437,-0.175403993903634,-1.0,0.1665019908592369,-0.0014374349387509,-0.0023113362104076,-1,1.374775666807253,0,0.0,0.39,0.4291999816894531,4804.5,4795.60009765625,4796.7001953125,1,1
2026-04-21 06:30:00,0.32409100356374,-0.1785065657870796,-1.0,0.2054208070791771,0.0005626675576539,-0.0013950749881175,-1,0.8398525882883099,0,0.0,0.39,0.4291999816894531,4828.7998046875,4794.60009765625,4799.39990234375,0,10
2026-04-21 06:45:00,0.3077641774908711,-0.1834014444350341,-1.0,0.2051466773270014,-0.0005419015442065,-0.0038078455387697,-1,1.1056555013666085,0,0.0,0.39,0.4291999816894531,4802.60009765625,4793.0,4796.7998046875,0,10
2026-04-21 07:00:00,0.3683884995179085,-0.1772505408656828,-1.0,0.2103942649196999,0.0009585335060471,-0.0003123600976024,-1,0.6216748093280055,0,0.0,0.39,0.4291999816894531,4804.2998046875,4790.7998046875,4801.39990234375,0,10
2026-04-21 07:15:00,0.3785847700788708,-0.1691913395161424,-1.0,0.2061920990465263,0.0001666652010623,-0.0002914702181939,-1,0.553415413468447,0,0.0,0.39,0.4291999816894531,4806.7001953125,4799.39990234375,4802.2001953125,0,10
2026-04-21 07:30:00,0.4177874310458861,-0.1557227374280488,-1.0,0.2010025410586364,0.0006452478756262,0.0017912125961832,-1,0.3649682893694731,1,0.0,0.39,0.4291999816894531,4806.0,4799.5,4805.2998046875,0,2
